,nameOfIssuer,titleOfClass,cusip,value,sshPrnamt,sshPrnamtType,investmentDiscretion,votingAuthoritySole,votingAuthorityShared,votingAuthorityNone
304,AXALTA COATING SYS LTD,COM,G0750C108,36112624,1063074,SH,SOLE,1063074,0,0
305,AXCELIS TECHNOLOGIES INC,COM NEW,054540208,113868,878,SH,OTR,0,878,0
306,AXCELIS TECHNOLOGIES INC,COM NEW,054540208,118148,911,SH,SOLE,911,0,0
307,AXON ENTERPRISE INC,COM,05464C101,212347,822,SH,OTR,0,822,0
308,AXON ENTERPRISE INC,COM,05464C101,13031457,50445,SH,SOLE,50445,0,0
309,AXON ENTERPRISE INC,COM,05464C101,19038921,73700,SH,SOLE,73700,0,0
310,AXONICS INC,COM,05465P101,23206127,372909,SH,SOLE,372909,0,0
311,AXOS FINANCIAL INC,COM,05465C100,3167,58,SH,OTR,0,58,0
312,AXOS FINANCIAL INC,COM,05465C100,1474746,27010,SH,SOLE,27010,0,0
313,AZEK CO INC,CL A,05478C105,97117,2539,SH,OTR,0,2539,0
314,AZEK CO INC,CL A,05478C105,29940608,782761,SH,SOLE,782761,0,0
315,AZZ INC,COM,002474104,733561,12628,SH,SOLE,12628,0,0
316,B & G FOODS INC NEW,COM,05508R106,13881,1322,SH,OTR,0,1322,0
317,B & G FOODS INC NEW,COM,05508R106,1541736,146832,SH,SOLE,146832,0,0
318,B. RILEY FINANCIAL INC,COM,05580M108,3925,187,SH,OTR,0,187,0
319,B. RILEY FINANCIAL INC,COM,05580M108,1458343,69478,SH,SOLE,69478,0,0
320,BACKBLAZE INC,COM CL A,05637B105,287221,37842,SH,SOLE,37842,0,0
321,BADGER METER INC,COM,056525108,288518,1869,SH,OTR,0,1869,0
322,BADGER METER INC,COM,056525108,493058,3194,SH,SOLE,3194,0,0
323,BAIDU INC,SPON ADR REP A,056752108,25561954,214644,SH,SOLE,214644,0,0
324,BAIN CAP SPECIALTY FIN INC,COM STK,05684B107,248233,16472,SH,SOLE,16472,0,0
325,BAKER HUGHES COMPANY,CL A,05722G100,231296,6767,SH,OTR,0,6767,0
326,BAKER HUGHES COMPANY,CL A,05722G100,21201854,620300,SH,SOLE,620300,0,0
327,BALL CORP,COM,058498106,1767762,30733,SH,SOLE,30733,0,0
328,BALLYS CORPORATION,COM,05875B106,26110,1873,SH,OTR,0,1873,0
329,BALLYS CORPORATION,COM,05875B106,425212,30503,SH,SOLE,30503,0,0
330,BANCFIRST CORP,COM,05945F103,1046589,10753,SH,SOLE,10753,0,0
331,BANCO MACRO SA,SPON ADR B,05961W105,3813972,132891,SH,SOLE,132891,0,0
332,BANK AMERICA CORP,COM,060505104,494511,14687,SH,OTR,0,14687,0
333,BANK AMERICA CORP,COM,060505104,33531953,995900,SH,SOLE,995900,0,0
334,BANK AMERICA CORP,COM,060505104,82212039,2441700,SH,SOLE,2441700,0,0
335,BANK AMERICA CORP,COM,060505104,241552014,7174102,SH,SOLE,7174102,0,0
336,BANK HAWAII CORP,COM,062540109,33033355,455884,SH,SOLE,455884,0,0
337,BANK NEW YORK MELLON CORP,COM,064058100,283568,5448,SH,SOLE,5448,0,0
338,BANK NOVA SCOTIA HALIFAX,COM,064149107,4580025,94065,SH,SOLE,94065,0,0
339,BANK OF NT BUTTERFIELD&SON L,SHS NEW,G0772R208,751467,23476,SH,SOLE,23476,0,0
340,BARRICK GOLD CORP,COM,067901108,28091810,1552892,SH,SOLE,1552892,0,0
341,BASSETT FURNITURE INDS INC,COM,070203104,467755,28178,SH,SOLE,28178,0,0
342,BAYTEX ENERGY CORP,COM,07317Q105,63993,19275,SH,SOLE,19275,0,0
343,BCE INC,COM NEW,05534B760,4068820,103322,SH,SOLE,103322,0,0
344,BEACON ROOFING SUPPLY INC,COM,073685109,208500,2396,SH,OTR,0,2396,0
345,BECTON DICKINSON & CO,COM,075887109,87497664,358847,SH,SOLE,358847,0,0
346,BEL FUSE INC,CL B,077347300,12286,184,SH,OTR,0,184,0
347,BEL FUSE INC,CL B,077347300,340994,5107,SH,SOLE,5107,0,0
348,BELDEN INC,COM,077454106,91155,1180,SH,OTR,0,1180,0
349,BELDEN INC,COM,077454106,368251,4767,SH,SOLE,4767,0,0
350,BELLRING BRANDS INC,COMMON STOCK,07831C103,124385,2244,SH,OTR,0,2244,0
351,BELLRING BRANDS INC,COMMON STOCK,07831C103,2771500,50000,SH,SOLE,50000,0,0
352,BELLRING BRANDS INC,COMMON STOCK,07831C103,53795813,970518,SH,SOLE,970518,0,0
353,BERKSHIRE HATHAWAY INC DEL,CL A,084670108,1085250,2,SH,SOLE,2,0,0
354,BERKSHIRE HATHAWAY INC DEL,CL B NEW,084670702,3459602,9700,SH,SOLE,9700,0,0
355,BERKSHIRE HATHAWAY INC DEL,CL B NEW,084670702,15071025,42256,SH,SOLE,42256,0,0
356,BERKSHIRE HATHAWAY INC DEL,CL B NEW,084670702,29959440,84000,SH,SOLE,84000,0,0
357,BERKSHIRE HILLS BANCORP INC,COM,084680107,4842,195,SH,OTR,0,195,0
358,BERKSHIRE HILLS BANCORP INC,COM,084680107,200850,8089,SH,SOLE,8089,0,0
359,BERRY CORP,COM,08579X101,295942,42097,SH,SOLE,42097,0,0
360,BEST BUY INC,COM,086516101,211356,2700,SH,SOLE,2700,0,0
361,BEST BUY INC,COM,086516101,447448,5716,SH,SOLE,5716,0,0
362,BEYOND INC,COM,690370101,11122215,401669,SH,SOLE,401669,0,0
363,BEYOND MEAT INC,COM,08862E109,2340771,263008,SH,SOLE,263008,0,0
364,BHP GROUP LTD,SPONSORED ADS,088606108,4955344,72542,SH,SOLE,72542,0,0
365,BIG LOTS INC,COM,089302103,109029,13996,SH,SOLE,13996,0,0
366,BILL HOLDINGS INC,COM,090043100,514425,6305,SH,OTR,0,6305,0
367,BIO RAD LABS INC,CL A,090572207,92669,287,SH,OTR,0,287,0
368,BIO RAD LABS INC,CL A,090572207,4986390,15443,SH,SOLE,15443,0,0
369,BIOCRYST PHARMACEUTICALS INC,COM,09058V103,11809800,1971586,SH,SOLE,1971586,0,0
370,BIOGEN INC,COM,09062X103,82108239,317302,SH,SOLE,317302,0,0
371,BIOHAVEN LTD,COM,G1110E107,2071691,48404,SH,SOLE,48404,0,0
372,BIOMARIN PHARMACEUTICAL INC,COM,09061G101,30854,320,SH,OTR,0,320,0
373,BIOMARIN PHARMACEUTICAL INC,COM,09061G101,9642000,100000,SH,SOLE,100000,0,0
374,BIOMARIN PHARMACEUTICAL INC,COM,09061G101,40906089,424249,SH,SOLE,424249,0,0
375,BIOMEA FUSION INC,COM,09077A106,325655,22428,SH,SOLE,22428,0,0
376,BIOVENTUS INC,COM CL A,09075A108,458005,86908,SH,SOLE,86908,0,0
377,BIRKENSTOCK HOLDING PLC,COM SHS,M2029K104,21170310,434441,SH,SOLE,434441,0,0
378,BLACK HILLS CORP,COM,092113109,544194,10087,SH,OTR,0,10087,0
379,BLACK HILLS CORP,COM,092113109,6016990,111529,SH,SOLE,111529,0,0
380,BLACKROCK INC,COM,09247X101,657558,810,SH,OTR,0,810,0
381,BLACKROCK INC,COM,09247X101,25409340,31300,SH,SOLE,31300,0,0
382,BLACKROCK INC,COM,09247X101,27276480,33600,SH,SOLE,33600,0,0
383,BLACKROCK INC,COM,09247X101,136250077,167837,SH,SOLE,167837,0,0
384,BLACKSTONE INC,COM,09260D107,7763556,59300,SH,SOLE,59300,0,0
385,BLACKSTONE INC,COM,09260D107,20554440,157000,SH,SOLE,157000,0,0
386,BLACKSTONE MTG TR INC,COM CL A,09257W100,13230,622,SH,OTR,0,622,0
387,BLACKSTONE MTG TR INC,COM CL A,09257W100,4229752,198860,SH,SOLE,198860,0,0
388,BLEND LABS INC,CL A,09352U108,316934,124288,SH,SOLE,124288,0,0
389,BLEUACACIA LTD,*W EXP 10/30/202,G11728113,6965,350000,SH,SOLE,350000,0,0
390,BLOCK H & R INC,COM,093671105,48225,997,SH,SOLE,997,0,0
391,BLOCK H & R INC,COM,093671105,263278,5443,SH,OTR,0,5443,0
392,BLOCK INC,CL A,852234103,592810,7664,SH,OTR,0,7664,0
393,BLOCK INC,CL A,852234103,734825,9500,SH,SOLE,9500,0,0
394,BLOCK INC,CL A,852234103,1947828,25182,SH,SOLE,25182,0,0
395,BLOCK INC,CL A,852234103,10210200,132000,SH,SOLE,132000,0,0
396,BLOCK INC,NOTE  0.125% 3/0,852234AF0,2451071,2500000,PRN,SOLE,2500000,0,0
397,BLOOM ENERGY CORP,COM CL A,093712107,7281600,492000,SH,SOLE,492000,0,0
398,BLOOM ENERGY CORP,COM CL A,093712107,8796158,594335,SH,SOLE,594335,0,0
399,BLOOM ENERGY CORP,NOTE  2.500% 8/1,093712AH0,17786112,15500000,PRN,SOLE,15500000,0,0
400,BLOOMIN BRANDS INC,COM,094235108,195952,6961,SH,OTR,0,6961,0
401,BLOOMIN BRANDS INC,COM,094235108,23760542,844069,SH,SOLE,844069,0,0
402,BLUE OWL CAPITAL INC,COM CL A,09581B103,46030034,3089264,SH,SOLE,3089264,0,0
403,BLUEBIRD BIO INC,COM,09609G100,47115,34141,SH,SOLE,34141,0,0
404,BLUEGREEN VACATIONS HLDG COR,CLASS A,096308101,1373795,18288,SH,SOLE,18288,0,0
405,BLUELINX HLDGS INC,COM NEW,09624H208,395679,3492,SH,SOLE,3492,0,0
406,BLUEPRINT MEDICINES CORP,COM,09627Y109,480294,5207,SH,SOLE,5207,0,0
407,BOEING CO,COM,097023105,754350,2894,SH,OTR,0,2894,0
408,BOEING CO,COM,097023105,43321692,166200,SH,SOLE,166200,0,0
409,BOEING CO,COM,097023105,119434412,458200,SH,SOLE,458200,0,0
410,BOEING CO,COM,097023105,270621122,1038215,SH,SOLE,1038215,0,0
411,BOK FINL CORP,COM NEW,05561Q201,1500674,17521,SH,SOLE,17521,0,0
412,BOOKING HOLDINGS INC,COM,09857L108,996769,281,SH,OTR,0,281,0
413,BOOKING HOLDINGS INC,COM,09857L108,1418888,400,SH,SOLE,400,0,0
414,BOOKING HOLDINGS INC,COM,09857L108,7661995,2160,SH,SOLE,2160,0,0
415,BOOKING HOLDINGS INC,COM,09857L108,30860814,8700,SH,SOLE,8700,0,0
416,BOOZ ALLEN HAMILTON HLDG COR,CL A,099502106,13686,107,SH,SOLE,107,0,0
417,BOOZ ALLEN HAMILTON HLDG COR,CL A,099502106,322077,2518,SH,OTR,0,2518,0
418,BORR DRILLING LTD,SHS,G1466R173,2872314,390260,SH,SOLE,390260,0,0
419,BOSTON BEER INC,CL A,100557107,67736,196,SH,OTR,0,196,0
420,BOSTON BEER INC,CL A,100557107,27888422,80698,SH,SOLE,80698,0,0
421,BOSTON PROPERTIES INC,COM,101121101,29669911,422829,SH,SOLE,422829,0,0
422,BOSTON SCIENTIFIC CORP,COM,101137107,2433801,42100,SH,SOLE,42100,0,0
423,BOSTON SCIENTIFIC CORP,COM,101137107,6590340,114000,SH,SOLE,114000,0,0
424,BOSTON SCIENTIFIC CORP,COM,101137107,77035062,1332556,SH,SOLE,1332556,0,0
425,BOWLERO CORP,CL A COM,10258P102,2478,175,SH,OTR,0,175,0
426,BOWLERO CORP,CL A COM,10258P102,18592930,1313060,SH,SOLE,1313060,0,0
427,BOX INC,CL A,10316T104,107357,4192,SH,OTR,0,4192,0
428,BOX INC,CL A,10316T104,3291961,128542,SH,SOLE,128542,0,0
429,BOYD GAMING CORP,COM,103304101,21625306,345397,SH,SOLE,345397,0,0
430,BP PLC,SPONSORED ADR,055622104,20167380,569700,SH,SOLE,569700,0,0
431,BP PLC,SPONSORED ADR,055622104,28974900,818500,SH,SOLE,818500,0,0
432,BP PLC,SPONSORED ADR,055622104,84563626,2388803,SH,SOLE,2388803,0,0
433,BRADY CORP,CL A,104674106,122486,2087,SH,OTR,0,2087,0
434,BRADY CORP,CL A,104674106,1097973,18708,SH,SOLE,18708,0,0
435,BRANDYWINE RLTY TR,SH BEN INT NEW,105368203,33124,6134,SH,OTR,0,6134,0
436,BRANDYWINE RLTY TR,SH BEN INT NEW,105368203,495882,91830,SH,SOLE,91830,0,0
437,BREAD FINANCIAL HOLDINGS INC,COM,018581108,1495344,45396,SH,SOLE,45396,0,0
438,BREAD FINANCIAL HOLDINGS INC,COM,018581108,22198266,673900,SH,SOLE,673900,0,0
439,BRIDGE INVT GROUP HLDGS INC,COM CL A,10806B100,8063894,824529,SH,SOLE,824529,0,0
440,BRIGHTHOUSE FINL INC,COM,10922N103,124203,2347,SH,OTR,0,2347,0
441,BRIGHTHOUSE FINL INC,COM,10922N103,2844820,53757,SH,SOLE,53757,0,0
442,BRIGHTSPIRE CAPITAL INC,COM CL A,10949T109,219331,29480,SH,OTR,0,29480,0
443,BRIGHTSPIRE CAPITAL INC,COM CL A,10949T109,4337267,582966,SH,SOLE,582966,0,0
444,BRIGHTVIEW HLDGS INC,COM,10948C107,98219,11665,SH,OTR,0,11665,0
445,BRINKS CO,COM,109696104,4255197,48382,SH,SOLE,48382,0,0
446,BRISTOL-MYERS SQUIBB CO,COM,110122108,484469,9442,SH,OTR,0,9442,0
447,BRISTOL-MYERS SQUIBB CO,COM,110122108,507969,9900,SH,SOLE,9900,0,0
448,BRISTOL-MYERS SQUIBB CO,COM,110122108,1713754,33400,SH,SOLE,33400,0,0
449,BRISTOL-MYERS SQUIBB CO,COM,110122108,3462194,67476,SH,SOLE,67476,0,0
450,BRISTOW GROUP INC,COM,11040G103,279901,9901,SH,SOLE,9901,0,0
451,BRIXMOR PPTY GROUP INC,COM,11120U105,713412,30658,SH,OTR,0,30658,0
452,BRIXMOR PPTY GROUP INC,COM,11120U105,60217710,2587783,SH,SOLE,2587783,0,0
453,BROADCOM INC,COM,11135F101,4031895,3612,SH,SOLE,3612,0,0
454,BROADCOM INC,COM,11135F101,13618250,12200,SH,SOLE,12200,0,0
455,BROADCOM INC,COM,11135F101,88741875,79500,SH,SOLE,79500,0,0
456,BROOKFIELD ASSET MANAGMT LTD,CL A LMT VTG SHS,113004105,7724691,192300,SH,SOLE,192300,0,0
457,BROWN & BROWN INC,COM,115236101,44230,622,SH,OTR,0,622,0
458,BROWN & BROWN INC,COM,115236101,901248,12674,SH,SOLE,12674,0,0
459,BROWN FORMAN CORP,CL B,115637209,478669,8383,SH,SOLE,8383,0,0
460,BRP GROUP INC,COM CL A,05589G102,9294635,386954,SH,SOLE,386954,0,0
461,BRP INC,COM SUN VTG,05577W200,375154,5233,SH,SOLE,5233,0,0
462,BRUKER CORP,COM,116794108,19307825,262763,SH,SOLE,262763,0,0
463,BRUNSWICK CORP,COM,117043109,32160087,332404,SH,SOLE,332404,0,0
464,BUCKLE INC,COM,118440106,4863720,102351,SH,SOLE,102351,0,0
465,BUILDERS FIRSTSOURCE INC,COM,12008R107,5008200,30000,SH,SOLE,30000,0,0
466,BUILDERS FIRSTSOURCE INC,COM,12008R107,5008200,30000,SH,SOLE,30000,0,0
467,BUILDERS FIRSTSOURCE INC,COM,12008R107,87217135,522446,SH,SOLE,522446,0,0
468,BUMBLE INC,COM CL A,12047B105,138011,9363,SH,OTR,0,9363,0
469,BUMBLE INC,COM CL A,12047B105,483944,32832,SH,SOLE,32832,0,0
470,BURFORD CAP LTD,ORD SHS,G17977110,13364442,856695,SH,SOLE,856695,0,0
471,BURLINGTON STORES INC,COM,122017106,508565,2615,SH,OTR,0,2615,0
472,BURLINGTON STORES INC,COM,122017106,38258106,196720,SH,SOLE,196720,0,0
473,BUTTERFLY NETWORK INC,COM CL A,124155102,46404,42967,SH,SOLE,42967,0,0
474,BWX TECHNOLOGIES INC,COM,05605H100,2107236,27463,SH,SOLE,27463,0,0
475,C H ROBINSON WORLDWIDE INC,COM NEW,12541W209,11231,130,SH,OTR,0,130,0
476,C H ROBINSON WORLDWIDE INC,COM NEW,12541W209,7781320,90072,SH,SOLE,90072,0,0
477,C4 THERAPEUTICS INC,COM STK,12529R107,9629120,1704269,SH,SOLE,1704269,0,0
478,CABLE ONE INC,COM,12685J105,7202831,12941,SH,SOLE,12941,0,0
479,CABLE ONE INC,NOTE  1.125% 3/1,12685JAG0,10271414,13500000,PRN,SOLE,13500000,0,0
480,CABOT CORP,COM,127055101,25106613,300678,SH,SOLE,300678,0,0
481,CACI INTL INC,CL A,127190304,8981609,27733,SH,SOLE,27733,0,0
482,CADENCE BANK,COM,12740C103,897553,30333,SH,SOLE,30333,0,0
483,CADENCE DESIGN SYSTEM INC,COM,127387108,290074,1065,SH,SOLE,1065,0,0
484,CADENCE DESIGN SYSTEM INC,COM,127387108,785787,2885,SH,OTR,0,2885,0
485,CADENCE DESIGN SYSTEM INC,COM,127387108,59921400,220000,SH,SOLE,220000,0,0
486,CAE INC,COM,124765108,340971,15793,SH,SOLE,15793,0,0
487,CAESARS ENTERTAINMENT INC NE,COM,12769G100,74211,1583,SH,OTR,0,1583,0
488,CAESARS ENTERTAINMENT INC NE,COM,12769G100,30429339,649090,SH,SOLE,649090,0,0
489,CAESARSTONE LTD,ORD SHS,M20598104,66905,17889,SH,SOLE,17889,0,0
490,CAL MAINE FOODS INC,COM NEW,128030202,45353366,790266,SH,SOLE,790266,0,0
491,CALIFORNIA BANCORP INC,COM,13005U101,396829,16027,SH,SOLE,16027,0,0
492,CALIFORNIA RES CORP,COM STOCK,13057Q305,634725,11608,SH,SOLE,11608,0,0
493,CALIX INC,COM,13100M509,275771,6312,SH,OTR,0,6312,0
494,CALIX INC,COM,13100M509,3718762,85117,SH,SOLE,85117,0,0
495,CallON PETE CO DEL,COM,13123X508,450328,13899,SH,SOLE,13899,0,0
496,CAMBRIDGE BANCORP,COM,132152109,1296184,18677,SH,SOLE,18677,0,0
497,CAMDEN PPTY TR,SH BEN INT,133131102,193318,1947,SH,OTR,0,1947,0
498,CAMDEN PPTY TR,SH BEN INT,133131102,596534,6008,SH,SOLE,6008,0,0
499,CAMECO CORP,COM,13321L108,19264148,446964,SH,SOLE,446964,0,0
500,CAMPBELL SOUP CO,COM,134429109,375928,8696,SH,OTR,0,8696,0
501,CAMPING WORLD HLDGS INC,CL A,13462K109,33776715,1286242,SH,SOLE,1286242,0,0
502,CAMTEK LTD,ORD,M20791105,503560,7258,SH,SOLE,7258,0,0
503,CANADA GOOSE HLDGS INC,SHS SUB VTG,135086106,12466,1052,SH,OTR,0,1052,0
504,CANADA GOOSE HLDGS INC,SHS SUB VTG,135086106,371604,31359,SH,SOLE,31359,0,0
505,CANADIAN NAT RES LTD,COM,136385101,3965187,60514,SH,SOLE,60514,0,0
506,CANADIAN SOLAR INC,COM,136635109,551,21,SH,OTR,0,21,0
507,CANADIAN SOLAR INC,COM,136635109,3366804,128357,SH,SOLE,128357,0,0
508,CANOPY GROWTH CORP,COM NEW,138035704,107898,21115,SH,SOLE,21115,0,0
509,CANTALOUPE INC,COM,138103106,102621,13849,SH,SOLE,13849,0,0
510,CAPITAL ONE FINL CORP,COM,14040H105,12128600,92500,SH,SOLE,92500,0,0
511,CAPRI HOLDINGS LIMITED,SHS,G1890L107,5519366,109860,SH,SOLE,109860,0,0
512,CAPRI HOLDINGS LIMITED,SHS,G1890L107,25793216,513400,SH,SOLE,513400,0,0
513,CAPSTAR FINL HLDGS INC,COM,14070T102,2131881,113761,SH,SOLE,113761,0,0
514,CARDINAL HEALTH INC,COM,14149Y108,63806,633,SH,OTR,0,633,0
515,CARDINAL HEALTH INC,COM,14149Y108,27033250,268187,SH,SOLE,268187,0,0
516,CARDLYTICS INC,COM,14161W105,1087664,118096,SH,SOLE,118096,0,0
517,CARETRUST REIT INC,COM,14174T107,355999,15907,SH,OTR,0,15907,0
518,CARETRUST REIT INC,COM,14174T107,5069294,226510,SH,SOLE,226510,0,0
519,CARGURUS INC,COM CL A,141788109,2252388,93228,SH,SOLE,93228,0,0
520,CARLYLE GROUP INC,COM,14316J108,31714274,779412,SH,SOLE,779412,0,0
521,CARMAX INC,COM,143130102,4458594,58100,SH,SOLE,58100,0,0
522,CARMAX INC,COM,143130102,4458594,58100,SH,SOLE,58100,0,0
523,CARMELL CORPORATION,*W EXP 07/12/202,142922111,78822,342706,SH,SOLE,342706,0,0
524,CARNIVAL CORP,UNIT 99/99/9999,143658300,1299654,70100,SH,SOLE,70100,0,0
525,CARNIVAL CORP,UNIT 99/99/9999,143658300,61649968,3325241,SH,SOLE,3325241,0,0
526,CARNIVAL PLC,ADR,14365C103,306178,18160,SH,SOLE,18160,0,0
527,CARPENTER TECHNOLOGY CORP,COM,144285103,133458,1885,SH,OTR,0,1885,0
528,CARPENTER TECHNOLOGY CORP,COM,144285103,32827836,463670,SH,SOLE,463670,0,0
529,CARTERS INC,COM,146229109,78260,1045,SH,OTR,0,1045,0
530,CARTERS INC,COM,146229109,842213,11246,SH,SOLE,11246,0,0
531,CARVANA CO,CL A,146869102,9830958,185700,SH,SOLE,185700,0,0
532,CARVANA CO,CL A,146869102,24194374,457015,SH,SOLE,457015,0,0
533,CASEYS GEN STORES INC,COM,147528103,878344,3197,SH,SOLE,3197,0,0
534,CASSAVA SCIENCES INC,COM,14817C107,947648,42099,SH,SOLE,42099,0,0
535,CATALYST PHARMACEUTICALS INC,COM,14888U101,966020,57467,SH,SOLE,57467,0,0
536,CATERPILLAR INC,COM,149123101,19928158,67400,SH,SOLE,67400,0,0
537,CATERPILLAR INC,COM,149123101,30897515,104500,SH,SOLE,104500,0,0
538,CATHAY GEN BANCORP,COM,149150104,2332170,52326,SH,SOLE,52326,0,0
539,CAVA GROUP INC,COM,148929102,560201,13034,SH,SOLE,13034,0,0
540,CAVCO INDS INC DEL,COM,149568107,2755282,7949,SH,SOLE,7949,0,0
541,CBOE GLOBAL MKTS INC,COM,12503M108,19547499,109473,SH,SOLE,109473,0,0
542,CBRE GROUP INC,CL A,12504L109,55169230,592644,SH,SOLE,592644,0,0
543,CDW CORP,COM,12514G108,266419,1172,SH,OTR,0,1172,0
544,CELANESE CORP DEL,COM,150870103,451661,2907,SH,SOLE,2907,0,0
545,CELESTICA INC,SUB VTG SHS,15101Q108,80198,2739,SH,OTR,0,2739,0
546,CELESTICA INC,SUB VTG SHS,15101Q108,18783998,641530,SH,SOLE,641530,0,0
547,CELLDEX THERAPEUTICS INC NEW,COM NEW,15117B202,956560,24119,SH,SOLE,24119,0,0
548,CELLEBRITE DI LTD,ORDINARY SHARES,M2197Q107,8885,1026,SH,OTR,0,1026,0
549,CELLEBRITE DI LTD,ORDINARY SHARES,M2197Q107,747791,86350,SH,SOLE,86350,0,0
550,CELSIUS HLDGS INC,COM NEW,15118V207,2499306,45842,SH,SOLE,45842,0,0
551,CEMEX SAB DE CV,SPON ADR NEW,151290889,28409005,3665678,SH,SOLE,3665678,0,0
552,CENCORA INC,COM,03073E105,534604,2603,SH,SOLE,2603,0,0
553,CENOVUS ENERGY INC,COM,15135U109,68231179,4097451,SH,SOLE,4097451,0,0
554,CENTENE CORP DEL,COM,15135B101,822618,11085,SH,SOLE,11085,0,0
555,CENTERPOINT ENERGY INC,COM,15189T107,55026,1926,SH,SOLE,1926,0,0
556,CENTERPOINT ENERGY INC,COM,15189T107,969837,33946,SH,OTR,0,33946,0
557,CENTERSPACE,COM,15202L107,11439850,196561,SH,SOLE,196561,0,0
558,CENTRAL GARDEN & PET CO,COM,153527106,268740,5363,SH,SOLE,5363,0,0
559,CENTRAL PAC FINL CORP,COM NEW,154760409,440694,22393,SH,SOLE,22393,0,0
560,CENTURY ALUM CO,COM,156431108,137182,11300,SH,SOLE,11300,0,0
561,CENTURY ALUM CO,COM,156431108,12591195,1037166,SH,SOLE,1037166,0,0
562,CEREVEL THERAPEUTICS HLDNG I,COM,15678U128,200552,4730,SH,OTR,0,4730,0
563,CEREVEL THERAPEUTICS HLDNG I,COM,15678U128,2633040,62100,SH,SOLE,62100,0,0
564,CEREVEL THERAPEUTICS HLDNG I,COM,15678U128,9540000,225000,SH,SOLE,225000,0,0
565,CEREVEL THERAPEUTICS HLDNG I,COM,15678U128,82106964,1936485,SH,SOLE,1936485,0,0
566,CERIDIAN HCM HLDG INC,COM,15677J108,7551000,112500,SH,SOLE,112500,0,0
567,CERIDIAN HCM HLDG INC,NOTE  0.250% 3/1,15677JAD0,13528868,15000000,PRN,SOLE,15000000,0,0
568,CERTARA INC,COM,15687V109,329672,18742,SH,SOLE,18742,0,0
569,CF INDS HLDGS INC,COM,125269100,620100,7800,SH,SOLE,7800,0,0
570,CF INDS HLDGS INC,COM,125269100,36661743,461154,SH,SOLE,461154,0,0
571,CGI INC,CL A SUB VTG,12532H104,3859453,35999,SH,SOLE,35999,0,0
572,CHARGEPOINT HOLDINGS INC,COM CL A,15961R105,93600,40000,SH,SOLE,40000,0,0
573,CHARGEPOINT HOLDINGS INC,COM CL A,15961R105,678113,289792,SH,SOLE,289792,0,0
574,CHARLES RIV LABS INTL INC,COM,159864107,2217196,9379,SH,SOLE,9379,0,0
575,CHARTER COMMUNICATIONS INC N,CL A,16119P108,4314348,11100,SH,SOLE,11100,0,0
576,CHECK POINT SOFTWARE TECH LT,ORD,M22465104,12736574,83360,SH,SOLE,83360,0,0
577,CHEGG INC,COM,163092109,11292,994,SH,SOLE,994,0,0
578,CHEGG INC,COM,163092109,313207,27571,SH,OTR,0,27571,0
579,CHEMOURS CO,COM,163851108,9462000,300000,SH,SOLE,300000,0,0
580,CHENIERE ENERGY INC,COM NEW,16411R208,56982486,333797,SH,SOLE,333797,0,0
581,CHESAPEAKE ENERGY CORP,COM,165167735,389009,5056,SH,SOLE,5056,0,0
582,CHESAPEAKE UTILS CORP,COM,165303108,409950,3881,SH,SOLE,3881,0,0
583,CHEVRON CORP NEW,COM,166764100,136481,915,SH,OTR,0,915,0
584,CHEVRON CORP NEW,COM,166764100,17824620,119500,SH,SOLE,119500,0,0
585,CHEVRON CORP NEW,COM,166764100,27539560,184631,SH,SOLE,184631,0,0
586,CHEVRON CORP NEW,COM,166764100,76504164,512900,SH,SOLE,512900,0,0
587,CHEWY INC,CL A,16679L109,2481150,105000,SH,SOLE,105000,0,0
588,CHEWY INC,CL A,16679L109,3544500,150000,SH,SOLE,150000,0,0
589,CHICOS FAS INC,COM,168615102,13853072,1827582,SH,SOLE,1827582,0,0
590,CHILDRENS PL INC NEW,COM,168905107,17113,737,SH,OTR,0,737,0
591,CHILDRENS PL INC NEW,COM,168905107,3609595,155452,SH,SOLE,155452,0,0
592,CHIMERA INVT CORP,COM NEW,16934Q208,7280,1459,SH,OTR,0,1459,0
593,CHIMERA INVT CORP,COM NEW,16934Q208,15741239,3154557,SH,SOLE,3154557,0,0
594,CHIPOTLE MEXICAN GRILL INC,COM,169656105,57174,25,SH,OTR,0,25,0
595,CHIPOTLE MEXICAN GRILL INC,COM,169656105,3636266,1590,SH,SOLE,1590,0,0
596,CHIPOTLE MEXICAN GRILL INC,COM,169656105,49627032,21700,SH,SOLE,21700,0,0
597,CHIPOTLE MEXICAN GRILL INC,COM,169656105,74554896,32600,SH,SOLE,32600,0,0
598,CHOICE HOTELS INTL INC,COM,169905106,205866,1817,SH,OTR,0,1817,0
599,CHOICE HOTELS INTL INC,COM,169905106,106195750,937297,SH,SOLE,937297,0,0
600,CHORD ENERGY CORPORATION,COM NEW,674215207,239537,1441,SH,OTR,0,1441,0
601,CHORD ENERGY CORPORATION,COM NEW,674215207,26973311,162265,SH,SOLE,162265,0,0
602,CHUBB LIMITED,COM,H1467J104,29380000,130000,SH,SOLE,130000,0,0
603,CHUBB LIMITED,COM,H1467J104,29447800,130300,SH,SOLE,130300,0,0
604,CHURCH & DWIGHT CO INC,COM,171340102,4818210,50954,SH,SOLE,50954,0,0
605,CHURCHILL DOWNS INC,COM,171484108,62547476,463555,SH,SOLE,463555,0,0
606,CIENA CORP,COM NEW,171779309,26151,581,SH,OTR,0,581,0
