,nameOfIssuer,titleOfClass,cusip,value,sshPrnamt,sshPrnamtType,investmentDiscretion,votingAuthoritySole,votingAuthorityShared,votingAuthorityNone
295,BANK HAWAII CORP,COM,062540109,15229588,266205,SH,SOLE,266205,0,0
296,BANK MONTREAL QUE,COM,063671101,828186,9877,SH,SOLE,9877,0,0
297,BANK NEW YORK MELLON CORP,COM,064058100,104902545,1751587,SH,SOLE,1751587,0,0
298,BANK NOVA SCOTIA HALIFAX,COM,064149107,979734,21429,SH,SOLE,21429,0,0
299,BANK OF NT BUTTERFIELD&SON L,SHS NEW,G0772R208,234040,6664,SH,SOLE,6664,0,0
300,BANK OZK LITTLE ROCK ARK,COM,06417N103,22530320,549520,SH,SOLE,549520,0,0
301,BANKUNITED INC,COM,06652K103,7516595,256802,SH,SOLE,256802,0,0
302,BANNER CORP,COM NEW,06652V208,973887,19619,SH,SOLE,19619,0,0
303,BARRICK GOLD CORP,COM,067901108,290232,17400,SH,SOLE,17400,0,0
304,BAUSCH HEALTH COS INC,COM,071734107,2422193,347517,SH,SOLE,347517,0,0
305,BAUSCH PLUS LOMB CORP,COMMON SHARES,071705107,1349010,92907,SH,SOLE,92907,0,0
306,BAYTEX ENERGY CORP,COM,07317Q105,140025,40237,SH,SOLE,40237,0,0
307,BEACON ROOFING SUPPLY INC,COM,073685109,88969464,983088,SH,SOLE,983088,0,0
308,BEAZER HOMES USA INC,COM NEW,07556Q881,2439207,88763,SH,SOLE,88763,0,0
309,BECTON DICKINSON & CO,COM,075887109,30111430,128841,SH,SOLE,128841,0,0
310,BELLRING BRANDS INC,COMMON STOCK,07831C103,56732992,992877,SH,SOLE,992877,0,0
311,BENSON HILL INC,COMMON STOCK,082490103,5327,34953,SH,SOLE,34953,0,0
312,BENTLEY SYS INC,COM CL B,08265T208,3928464,79588,SH,SOLE,79588,0,0
313,BERKLEY W R CORP,COM,084423102,1358412,17287,SH,SOLE,17287,0,0
314,BERKSHIRE HATHAWAY INC DEL,CL B NEW,084670702,2806920,6900,SH,SOLE,6900,0,0
315,BERKSHIRE HATHAWAY INC DEL,CL B NEW,084670702,2893162,7112,SH,SOLE,7112,0,0
316,BERKSHIRE HATHAWAY INC DEL,CL B NEW,084670702,15051600,37000,SH,SOLE,37000,0,0
317,BERRY CORP,COM,08579X101,259253,40132,SH,SOLE,40132,0,0
318,BILIBILI INC,SPONS ADS REP Z,090040106,1233656,79900,SH,SOLE,79900,0,0
319,BILL HOLDINGS INC,COM,090043100,14082007,267617,SH,SOLE,267617,0,0
320,BIOGEN INC,COM,09062X103,91542704,394887,SH,SOLE,394887,0,0
321,BIOMARIN PHARMACEUTICAL INC,COM,09061G101,559844,6800,SH,SOLE,6800,0,0
322,BIOMARIN PHARMACEUTICAL INC,COM,09061G101,1671299,20300,SH,SOLE,20300,0,0
323,BIOMARIN PHARMACEUTICAL INC,COM,09061G101,84264096,1023492,SH,SOLE,1023492,0,0
324,BIOMEA FUSION INC,COM,09077A106,70646,15699,SH,SOLE,15699,0,0
325,BIONTECH SE,SPONSORED ADS,09075V102,36637570,455918,SH,SOLE,455918,0,0
326,BIRKENSTOCK HOLDING PLC,COM SHS,M2029K104,58561864,1076307,SH,SOLE,1076307,0,0
327,BITDEER TECHNOLOGIES GROUP,CL A ORD SHS,G11448100,2211174,215514,SH,SOLE,215514,0,0
328,BJS WHSL CLUB HLDGS INC,COM,05550J101,72166533,821568,SH,SOLE,821568,0,0
329,BLACK HILLS CORP,COM,092113109,2128651,39144,SH,SOLE,39144,0,0
330,BLACKBERRY LTD,COM,09228F103,1024153,412965,SH,SOLE,412965,0,0
331,BLACKROCK INC,COM,09247X101,24091992,30600,SH,SOLE,30600,0,0
332,BLACKROCK INC,COM,09247X101,37318968,47400,SH,SOLE,47400,0,0
333,BLACKROCK INC,COM,09247X101,159540163,202637,SH,SOLE,202637,0,0
334,BLACKSTONE INC,COM,09260D107,6625405,53517,SH,SOLE,53517,0,0
335,BLACKSTONE INC,COM,09260D107,10894400,88000,SH,SOLE,88000,0,0
336,BLACKSTONE INC,COM,09260D107,12937100,104500,SH,SOLE,104500,0,0
337,BLACKSTONE MTG TR INC,COM CL A,09257W100,4386356,251800,SH,SOLE,251800,0,0
338,BLACKSTONE MTG TR INC,COM CL A,09257W100,37125312,2131189,SH,SOLE,2131189,0,0
339,BLEUACACIA LTD,*W EXP 10/30/202,G11728113,5250,350000,SH,SOLE,350000,0,0
340,BLOCK H & R INC,COM,093671105,441107,8134,SH,SOLE,8134,0,0
341,BLOCK INC,CL A,852234103,639225,9912,SH,SOLE,9912,0,0
342,BLOCK INC,CL A,852234103,2005639,31100,SH,SOLE,31100,0,0
343,BLOCK INC,CL A,852234103,14187800,220000,SH,SOLE,220000,0,0
344,BLOOM ENERGY CORP,COM CL A,093712107,6372144,520600,SH,SOLE,520600,0,0
345,BLOOM ENERGY CORP,COM CL A,093712107,9645108,787999,SH,SOLE,787999,0,0
346,BLOOM ENERGY CORP,NOTE  3.000% 6/0,093712AK3,12147903,12500000,PRN,SOLE,12500000,0,0
347,BLOOMIN BRANDS INC,COM,094235108,5220733,271489,SH,SOLE,271489,0,0
348,BLUE BIRD CORP,COM,095306106,912811,16951,SH,SOLE,16951,0,0
349,BLUE OWL CAPITAL CORPORATION,COM,69121K104,8189599,533177,SH,SOLE,533177,0,0
350,BLUE OWL CAPITAL INC,COM CL A,09581B103,6698850,377400,SH,SOLE,377400,0,0
351,BLUE OWL CAPITAL INC,COM CL A,09581B103,52873611,2978795,SH,SOLE,2978795,0,0
352,BLUEBIRD BIO INC,COM,09609G100,223418,227005,SH,SOLE,227005,0,0
353,BOEING CO,COM,097023105,6890717,37859,SH,SOLE,37859,0,0
354,BOEING CO,COM,097023105,13650750,75000,SH,SOLE,75000,0,0
355,BOEING CO,COM,097023105,25517802,140200,SH,SOLE,140200,0,0
356,BOK FINL CORP,COM NEW,05561Q201,900546,9827,SH,SOLE,9827,0,0
357,BOOKING HOLDINGS INC,COM,09857L108,1188450,300,SH,SOLE,300,0,0
358,BOOKING HOLDINGS INC,COM,09857L108,5391602,1361,SH,SOLE,1361,0,0
359,BOOKING HOLDINGS INC,COM,09857L108,34861200,8800,SH,SOLE,8800,0,0
360,BOOT BARN HLDGS INC,COM,099406100,40919417,317377,SH,SOLE,317377,0,0
361,BOOZ ALLEN HAMILTON HLDG COR,CL A,099502106,4791523,31134,SH,SOLE,31134,0,0
362,BORGWARNER INC,COM,099724106,153586460,4763848,SH,SOLE,4763848,0,0
363,BORR DRILLING LTD,SHS,G1466R173,995648,154364,SH,SOLE,154364,0,0
364,BOSTON BEER INC,CL A,100557107,867867,2845,SH,SOLE,2845,0,0
365,BOSTON SCIENTIFIC CORP,COM,101137107,1624911,21100,SH,SOLE,21100,0,0
366,BOSTON SCIENTIFIC CORP,COM,101137107,5544720,72000,SH,SOLE,72000,0,0
367,BOSTON SCIENTIFIC CORP,COM,101137107,224566782,2916073,SH,SOLE,2916073,0,0
368,BOWHEAD SPECIALTY HLDGS INC,COM SHS,10240L102,9266205,365675,SH,SOLE,365675,0,0
369,BOWLERO CORP,CL A COM,10258P102,11697878,807307,SH,SOLE,807307,0,0
370,BOX INC,CL A,10316T104,8670152,327918,SH,SOLE,327918,0,0
371,BOYD GAMING CORP,COM,103304101,13350234,242291,SH,SOLE,242291,0,0
372,BOYD GAMING CORP,COM,103304101,28193017,511670,SH,OTR,511670,0,0
373,BP PLC,SPONSORED ADR,055622104,4228862,117143,SH,SOLE,117143,0,0
374,BP PLC,SPONSORED ADR,055622104,5786830,160300,SH,SOLE,160300,0,0
375,BRADY CORP,CL A,104674106,1913458,28983,SH,SOLE,28983,0,0
376,BRAZE INC,COM CL A,10576N102,1135410,29233,SH,SOLE,29233,0,0
377,BRIDGE INVT GROUP HLDGS INC,COM CL A,10806B100,1850489,249392,SH,SOLE,249392,0,0
378,BRIDGEBIO PHARMA INC,COM,10806X102,5250402,207280,SH,SOLE,207280,0,0
379,BRIGHTSPIRE CAPITAL INC,COM CL A,10949T109,7194677,1262224,SH,SOLE,1262224,0,0
380,BRIGHTSPRING HEALTH SVCS INC,COM,10950A106,4276711,376471,SH,SOLE,376471,0,0
381,BRIGHTVIEW HLDGS INC,COM,10948C107,430707,32384,SH,SOLE,32384,0,0
382,BRINKER INTL INC,COM,109641100,35027639,483874,SH,SOLE,483874,0,0
383,BRINKS CO,COM,109696104,269926,2636,SH,SOLE,2636,0,0
384,BRISTOL-MYERS SQUIBB CO,COM,110122108,332406,8004,SH,SOLE,8004,0,0
385,BRIXMOR PPTY GROUP INC,COM,11120U105,23481122,1016939,SH,SOLE,1016939,0,0
386,BROADCOM INC,COM,11135F101,17500277,10900,SH,SOLE,10900,0,0
387,BROADCOM INC,COM,11135F101,45115393,28100,SH,SOLE,28100,0,0
388,BROADCOM INC,COM,11135F101,237310178,147808,SH,SOLE,147808,0,0
389,BROOKDALE SR LIVING INC,COM,112463104,2868095,419926,SH,SOLE,419926,0,0
390,BROOKFIELD CORP,CL A LTD VT SH,11271J107,831008,20005,SH,SOLE,20005,0,0
391,BROOKFIELD INFRASTRUCTURE CO,COM SB VTG SHS A,11275Q107,728099,21631,SH,SOLE,21631,0,0
392,BROWN & BROWN INC,COM,115236101,2158000,24136,SH,SOLE,24136,0,0
393,BROWN FORMAN CORP,CL B,115637209,216684,5017,SH,SOLE,5017,0,0
394,BRUKER CORP,COM,116794108,30065932,471179,SH,SOLE,471179,0,0
395,BUILDERS FIRSTSOURCE INC,COM,12008R107,346302,2502,SH,SOLE,2502,0,0
396,BUILDERS FIRSTSOURCE INC,COM,12008R107,4152300,30000,SH,SOLE,30000,0,0
397,BUILDERS FIRSTSOURCE INC,COM,12008R107,4152300,30000,SH,SOLE,30000,0,0
398,BUMBLE INC,COM CL A,12047B105,8800433,837339,SH,SOLE,837339,0,0
399,BUNGE GLOBAL SA,COM SHS,H11356104,42153970,394811,SH,SOLE,394811,0,0
400,BURFORD CAP LTD,ORD SHS,G17977110,5341978,409347,SH,SOLE,409347,0,0
401,BURLINGTON STORES INC,COM,122017106,140760720,586503,SH,SOLE,586503,0,0
402,BUTTERFLY NETWORK INC,COM CL A,124155102,33704,40086,SH,SOLE,40086,0,0
403,BWX TECHNOLOGIES INC,COM,05605H100,18719845,197051,SH,SOLE,197051,0,0
404,BYRNA TECHNOLOGIES INC,COM NEW,12448X201,366246,36698,SH,SOLE,36698,0,0
405,C H ROBINSON WORLDWIDE INC,COM NEW,12541W209,132174889,1499942,SH,SOLE,1499942,0,0
406,C3 AI INC,CL A,12468P104,214304,7400,SH,SOLE,7400,0,0
407,C3 AI INC,CL A,12468P104,6591296,227600,SH,SOLE,227600,0,0
408,C3 AI INC,CL A,12468P104,22806376,787513,SH,SOLE,787513,0,0
409,C4 THERAPEUTICS INC,COM STK,12529R107,8944962,1936139,SH,SOLE,1936139,0,0
410,CABALETTA BIO INC,COM,12674W109,425073,56828,SH,SOLE,56828,0,0
411,CABLE ONE INC,COM,12685J105,6420852,18138,SH,SOLE,18138,0,0
412,CABLE ONE INC,NOTE         3/1,12685JAE5,3075100,3500000,PRN,SOLE,3500000,0,0
413,CADENCE DESIGN SYSTEM INC,COM,127387108,1401801,4555,SH,SOLE,4555,0,0
414,CAESARS ENTERTAINMENT INC NE,COM,12769G100,2980500,75000,SH,SOLE,75000,0,0
415,CAL MAINE FOODS INC,COM NEW,128030202,31660480,518090,SH,SOLE,518090,0,0
416,CALAVO GROWERS INC,COM,128246105,344790,15189,SH,SOLE,15189,0,0
417,CALIFORNIA RES CORP,COM STOCK,13057Q305,24257516,455797,SH,SOLE,455797,0,0
418,CALIFORNIA WTR SVC GROUP,COM,130788102,274502,5661,SH,SOLE,5661,0,0
419,CALIX INC,COM,13100M509,4298084,121312,SH,SOLE,121312,0,0
420,CAMECO CORP,COM,13321L108,851012,17297,SH,SOLE,17297,0,0
421,CAMECO CORP,COM,13321L108,4920000,100000,SH,SOLE,100000,0,0
422,CAMPBELL SOUP CO,COM,134429109,93300901,2064636,SH,SOLE,2064636,0,0
423,CAMPING WORLD HLDGS INC,CL A,13462K109,24495008,1371501,SH,SOLE,1371501,0,0
424,CAMTEK LTD,ORD,M20791105,2771436,22129,SH,SOLE,22129,0,0
425,CANADA GOOSE HLDGS INC,SHS SUB VTG,135086106,6173739,477474,SH,SOLE,477474,0,0
426,CANADIAN IMPERIAL BK COMM TO,COM,136069101,1122182,23605,SH,SOLE,23605,0,0
427,CANADIAN NAT RES LTD,COM,136385101,77546089,2177878,SH,SOLE,2177878,0,0
428,CANADIAN PACIFIC KANSAS CITY,COM,13646K108,136817466,1737806,SH,SOLE,1737806,0,0
429,CAPITAL ONE FINL CORP,COM,14040H105,9018910,65142,SH,SOLE,65142,0,0
430,CAPITAL ONE FINL CORP,COM,14040H105,208837980,1508400,SH,SOLE,1508400,0,0
431,CAPRI HOLDINGS LIMITED,SHS,G1890L107,40290183,1217962,SH,SOLE,1217962,0,0
432,CARDINAL HEALTH INC,COM,14149Y108,564553,5742,SH,SOLE,5742,0,0
433,CARDLYTICS INC,COM,14161W105,1427366,173857,SH,SOLE,173857,0,0
434,CAREDX INC,COM,14167L103,752009,48423,SH,SOLE,48423,0,0
435,CARETRUST REIT INC,COM,14174T107,15972762,636365,SH,SOLE,636365,0,0
436,CARIBOU BIOSCIENCES INC,COM,142038108,85967,52419,SH,SOLE,52419,0,0
437,CARLISLE COS INC,COM,142339100,40557874,100091,SH,SOLE,100091,0,0
438,CARLYLE GROUP INC,COM,14316J108,844073,21023,SH,SOLE,21023,0,0
439,CARMELL CORPORATION,*W EXP 07/12/202,142922111,24846,342706,SH,SOLE,342706,0,0
440,CARNIVAL CORP,UNIT 99/99/9999,143658300,2064666,110292,SH,SOLE,110292,0,0
441,CARNIVAL CORP,UNIT 99/99/9999,143658300,9140976,488300,SH,SOLE,488300,0,0
442,CARNIVAL PLC,ADS,14365C103,518288,30098,SH,SOLE,30098,0,0
443,CARPENTER TECHNOLOGY CORP,COM,144285103,9455877,86292,SH,SOLE,86292,0,0
444,CARTERS INC,COM,146229109,9548090,154076,SH,SOLE,154076,0,0
445,CARVANA CO,CL A,146869102,2651632,20600,SH,SOLE,20600,0,0
446,CARVANA CO,CL A,146869102,4170528,32400,SH,SOLE,32400,0,0
447,CARVANA CO,CL A,146869102,30461202,236647,SH,SOLE,236647,0,0
448,CASELLA WASTE SYS INC,CL A,147448104,373762,3767,SH,SOLE,3767,0,0
449,CASEYS GEN STORES INC,COM,147528103,1220992,3200,SH,SOLE,3200,0,0
450,CASS INFORMATION SYS INC,COM,14808P109,201071,5018,SH,SOLE,5018,0,0
451,CATALENT INC,COM,148806102,245947265,4373951,SH,SOLE,4373951,0,0
452,CATALYST PHARMACEUTICALS INC,COM,14888U101,802614,51815,SH,SOLE,51815,0,0
453,CATERPILLAR INC,COM,149123101,397388,1193,SH,SOLE,1193,0,0
454,CATERPILLAR INC,COM,149123101,11358710,34100,SH,SOLE,34100,0,0
455,CATERPILLAR INC,COM,149123101,14523160,43600,SH,SOLE,43600,0,0
456,CATHAY GEN BANCORP,COM,149150104,2439767,64681,SH,SOLE,64681,0,0
457,CAVCO INDS INC DEL,COM,149568107,1579920,4564,SH,SOLE,4564,0,0
458,CBOE GLOBAL MKTS INC,COM,12503M108,4461014,26232,SH,SOLE,26232,0,0
459,CBOE GLOBAL MKTS INC,COM,12503M108,10203600,60000,SH,SOLE,60000,0,0
460,CBRE GROUP INC,CL A,12504L109,44654001,501111,SH,SOLE,501111,0,0
461,CELANESE CORP DEL,COM,150870103,375264,2782,SH,SOLE,2782,0,0
462,CELCUITY INC,COM,15102K100,15360951,937787,SH,SOLE,937787,0,0
463,CELESTICA INC,COM,15101Q207,16597494,289508,SH,SOLE,289508,0,0
464,CELSIUS HLDGS INC,COM NEW,15118V207,953403,16700,SH,SOLE,16700,0,0
465,CEMEX SAB DE CV,SPON ADR NEW,151290889,33211865,5197475,SH,SOLE,5197475,0,0
466,CENCORA INC,COM,03073E105,11265000,50000,SH,SOLE,50000,0,0
467,CENCORA INC,COM,03073E105,69063237,306539,SH,SOLE,306539,0,0
468,CENOVUS ENERGY INC,COM,15135U109,303724,15453,SH,SOLE,15453,0,0
469,CENTENE CORP DEL,COM,15135B101,392695,5923,SH,SOLE,5923,0,0
470,CENTESSA PHARMACEUTICALS PLC,SPONSORED ADS,152309100,9238792,1023122,SH,SOLE,1023122,0,0
471,CENTRAL PAC FINL CORP,COM NEW,154760409,359234,16945,SH,SOLE,16945,0,0
472,CENTRAL PUERTO S A,SPONSORED ADR,155038201,112958,12454,SH,SOLE,12454,0,0
473,CENTRUS ENERGY CORP,CL A,15643U104,813661,19033,SH,SOLE,19033,0,0
474,CENTURI HOLDINGS INC,COM SHS,155923105,584400,30000,SH,SOLE,30000,0,0
475,CENTURY ALUM CO,COM,156431108,13283738,793059,SH,SOLE,793059,0,0
476,CENTURY CASINOS INC,COM,156492100,38919,14050,SH,SOLE,14050,0,0
477,CENTURY CMNTYS INC,COM,156504300,16758510,205223,SH,SOLE,205223,0,0
478,CERENCE INC,COM,156727109,41861,14792,SH,SOLE,14792,0,0
479,CEREVEL THERAPEUTICS HLDNG I,COM,15678U128,24387082,596407,SH,SOLE,596407,0,0
480,CF INDS HLDGS INC,COM,125269100,578136,7800,SH,SOLE,7800,0,0
481,CG ONCOLOGY INC,COM,156944100,1198460,37962,SH,SOLE,37962,0,0
482,CGI INC,CL A SUB VTG,12532H104,4770619,47797,SH,SOLE,47797,0,0
483,CHARGEPOINT HOLDINGS INC,COM CL A,15961R105,76217,50475,SH,SOLE,50475,0,0
484,CHARLES RIV LABS INTL INC,COM,159864107,453237,2194,SH,SOLE,2194,0,0
485,CHART INDS INC,COM,16115Q308,11169751,77385,SH,SOLE,77385,0,0
486,CHARTER COMMUNICATIONS INC N,CL A,16119P108,1627837,5445,SH,SOLE,5445,0,0
487,CHATHAM LODGING TR,COM,16208T102,3142185,368801,SH,SOLE,368801,0,0
488,CHECK POINT SOFTWARE TECH LT,ORD,M22465104,24231075,146855,SH,SOLE,146855,0,0
489,CHEESECAKE FACTORY INC,COM,163072101,28836110,733930,SH,SOLE,733930,0,0
490,CHEFS WHSE INC,COM,163086101,262624,6715,SH,SOLE,6715,0,0
491,CHEMOURS CO,COM,163851108,13598922,602522,SH,SOLE,602522,0,0
492,CHENIERE ENERGY INC,COM NEW,16411R208,786735,4500,SH,SOLE,4500,0,0
493,CHENIERE ENERGY INC,COM NEW,16411R208,23732823,135748,SH,SOLE,135748,0,0
494,CHEVRON CORP NEW,COM,166764100,10040443,64189,SH,SOLE,64189,0,0
495,CHEVRON CORP NEW,COM,166764100,64476324,412200,SH,SOLE,412200,0,0
496,CHEVRON CORP NEW,COM,166764100,164944890,1054500,SH,SOLE,1054500,0,0
497,CHEWY INC,CL A,16679L109,52668812,1933510,SH,SOLE,1933510,0,0
498,CHICAGO ATLANTIC REAL ESTATE,COM,167239102,160727,10464,SH,SOLE,10464,0,0
499,CHIMERA INVT CORP,COM SHS,16934Q802,17792576,1390045,SH,SOLE,1390045,0,0
500,CHIPOTLE MEXICAN GRILL INC,COM,169656105,14096250,225000,SH,SOLE,225000,0,0
501,CHIPOTLE MEXICAN GRILL INC,COM,169656105,41349000,660000,SH,SOLE,660000,0,0
502,CHIPOTLE MEXICAN GRILL INC,COM,169656105,87912360,1403230,SH,SOLE,1403230,0,0
503,CHOICE HOTELS INTL INC,COM,169905106,2545410,21390,SH,SOLE,21390,0,0
504,CHOICE HOTELS INTL INC,COM,169905106,25053665,210535,SH,OTR,210535,0,0
505,CHORD ENERGY CORPORATION,COM NEW,674215207,88751012,529288,SH,SOLE,529288,0,0
506,CHUBB LIMITED,COM,H1467J104,1409572,5526,SH,SOLE,5526,0,0
507,CHUBB LIMITED,COM,H1467J104,33160400,130000,SH,SOLE,130000,0,0
508,CHUBB LIMITED,COM,H1467J104,33236924,130300,SH,SOLE,130300,0,0
509,CHURCH & DWIGHT CO INC,COM,171340102,50546281,487522,SH,SOLE,487522,0,0
510,CHURCHILL CAPITAL CORP IX,UNIT 99/99/9999,G21301125,460450,45499,SH,SOLE,45499,0,0
511,CHURCHILL DOWNS INC,COM,171484108,101064537,723958,SH,SOLE,723958,0,0
512,CHUYS HLDGS INC,COM,171604101,379184,14629,SH,SOLE,14629,0,0
513,CINCINNATI FINL CORP,COM,172062101,57516708,487017,SH,SOLE,487017,0,0
514,CINEMARK HLDGS INC,NOTE  4.500% 8/1,17243VAB8,29316071,18500000,PRN,SOLE,18500000,0,0
515,CINTAS CORP,COM,172908105,5140609,7341,SH,SOLE,7341,0,0
516,CIRRUS LOGIC INC,COM,172755100,443236,3472,SH,SOLE,3472,0,0
517,CISCO SYS INC,COM,17275R102,1213215,25536,SH,SOLE,25536,0,0
518,CISCO SYS INC,COM,17275R102,5211847,109700,SH,SOLE,109700,0,0
519,CISCO SYS INC,COM,17275R102,11511673,242300,SH,SOLE,242300,0,0
520,CITIGROUP INC,COM NEW,172967424,4416816,69600,SH,SOLE,69600,0,0
521,CITIGROUP INC,COM NEW,172967424,8203347,129268,SH,SOLE,129268,0,0
522,CITIGROUP INC,COM NEW,172967424,26716660,421000,SH,SOLE,421000,0,0
523,CITIUS PHARMACEUTICALS INC,COM NEW,17322U207,15791,27053,SH,SOLE,27053,0,0
524,CITIZENS FINL GROUP INC,COM,174610105,32951489,914557,SH,SOLE,914557,0,0
525,CITY HLDG CO,COM,177835105,430738,4054,SH,SOLE,4054,0,0
526,CIVEO CORP CDA,COM NEW,17878Y207,2153736,86426,SH,SOLE,86426,0,0
527,CIVITAS RESOURCES INC,COM NEW,17888H103,81366939,1179231,SH,SOLE,1179231,0,0
528,CLAROS MTG TR INC,COMMON STOCK,18270D106,4622135,576326,SH,SOLE,576326,0,0
529,CLEAR SECURE INC,COM CL A,18467V109,5900535,315368,SH,SOLE,315368,0,0
530,CLEARWAY ENERGY INC,CL C,18539C204,3058696,123884,SH,SOLE,123884,0,0
531,CLEVELAND-CLIFFS INC NEW,COM,185899101,9248990,600974,SH,SOLE,600974,0,0
532,CLOROX CO DEL,COM,189054109,62656652,459124,SH,SOLE,459124,0,0
533,CLOUDFLARE INC,CL A COM,18915M107,579810,7000,SH,SOLE,7000,0,0
534,CLOUDFLARE INC,CL A COM,18915M107,3743916,45200,SH,SOLE,45200,0,0
535,CLOUDFLARE INC,CL A COM,18915M107,24950715,301228,SH,SOLE,301228,0,0
536,CME GROUP INC,COM,12572Q105,173200471,880979,SH,SOLE,880979,0,0
537,CMS ENERGY CORP,COM,125896100,917714,15416,SH,SOLE,15416,0,0
538,CNX RES CORP,COM,12653C108,902818,37153,SH,SOLE,37153,0,0
539,COCA COLA CO,COM,191216100,9420200,148000,SH,SOLE,148000,0,0
540,COCA COLA CO,COM,191216100,11342430,178200,SH,SOLE,178200,0,0
541,COCA COLA CO,COM,191216100,237627218,3733342,SH,SOLE,3733342,0,0
542,COCA-COLA EUROPACIFIC PARTNE,SHS,G25839104,35743172,490506,SH,SOLE,490506,0,0
543,COCA-COLA FEMSA SAB DE CV,SPONSORD ADR REP,191241108,794707,9258,SH,SOLE,9258,0,0
544,COGENT BIOSCIENCES INC,COM,19240Q201,374638,44441,SH,SOLE,44441,0,0
545,COGNEX CORP,COM,192422103,8274883,176965,SH,SOLE,176965,0,0
546,COGNIZANT TECHNOLOGY SOLUTIO,CL A,192446102,34000000,500000,SH,SOLE,500000,0,0
547,COGNIZANT TECHNOLOGY SOLUTIO,CL A,192446102,52824916,776837,SH,SOLE,776837,0,0
548,COGNYTE SOFTWARE LTD,ORD SHS,M25133105,122569,16043,SH,SOLE,16043,0,0
549,COHERENT CORP,COM,19247G107,3623000,50000,SH,SOLE,50000,0,0
550,COHERENT CORP,COM,19247G107,14216435,196197,SH,SOLE,196197,0,0
551,COINBASE GLOBAL INC,COM CL A,19260Q107,6089102,27400,SH,SOLE,27400,0,0
552,COINBASE GLOBAL INC,COM CL A,19260Q107,8666970,39000,SH,SOLE,39000,0,0
553,COLGATE PALMOLIVE CO,COM,194162103,74993288,772808,SH,SOLE,772808,0,0
554,COLLIERS INTL GROUP INC,SUB VTG SHS,194693107,18773389,168145,SH,SOLE,168145,0,0
555,COLUMBIA BKG SYS INC,COM,197236102,26439220,1329272,SH,SOLE,1329272,0,0
556,COLUMBIA SPORTSWEAR CO,COM,198516106,381956,4830,SH,SOLE,4830,0,0
557,COMCAST CORP NEW,CL A,20030N101,532576,13600,SH,SOLE,13600,0,0
558,COMCAST CORP NEW,CL A,20030N101,638308,16300,SH,SOLE,16300,0,0
559,COMCAST CORP NEW,CL A,20030N101,44131284,1126948,SH,SOLE,1126948,0,0
560,COMERICA INC,COM,200340107,1483886,29073,SH,SOLE,29073,0,0
561,COMFORT SYS USA INC,COM,199908104,20084085,66040,SH,SOLE,66040,0,0
562,COMMERCIAL METALS CO,COM,201723103,471704,8578,SH,SOLE,8578,0,0
563,COMMSCOPE HLDG CO INC,COM,20337X109,968869,787698,SH,SOLE,787698,0,0
564,COMMUNITY FINANCIAL SYSTEM I,COM,203607106,1330897,28191,SH,SOLE,28191,0,0
565,COMMUNITY HEALTHCARE TR INC,COM,20369C106,5645644,241370,SH,SOLE,241370,0,0
566,COMMUNITY TR BANCORP INC,COM,204149108,213934,4900,SH,SOLE,4900,0,0
567,COMMVAULT SYS INC,COM,204166102,6272769,51598,SH,SOLE,51598,0,0
568,COMPANHIA DE SANEAMENTO BASI,SPONSORED ADR,20441A102,241172,17931,SH,SOLE,17931,0,0
569,COMPANIA DE MINAS BUENAVENTU,SPONSORED ADR,204448104,507805,29959,SH,SOLE,29959,0,0
570,COMPASS INC,CL A,20464U100,2969924,824979,SH,SOLE,824979,0,0
571,COMPASS MINERALS INTL INC,COM,20451N101,444004,42982,SH,SOLE,42982,0,0
572,COMSTOCK RES INC,COM,205768302,462605,44567,SH,SOLE,44567,0,0
573,COMTECH TELECOMMUNICATIONS C,COM NEW,205826209,3459687,1141811,SH,SOLE,1141811,0,0
574,CONCENTRIX CORP,COM,20602D101,5695200,90000,SH,SOLE,90000,0,0
575,CONMED CORP,COM,207410101,11924149,172016,SH,SOLE,172016,0,0
576,CONOCOPHILLIPS,COM,20825C104,10488646,91700,SH,SOLE,91700,0,0
577,CONOCOPHILLIPS,COM,20825C104,26925052,235400,SH,SOLE,235400,0,0
578,CONOCOPHILLIPS,COM,20825C104,231304955,2022250,SH,SOLE,2022250,0,0
579,CONSENSUS CLOUD SOLUTIONS IN,COM,20848V105,539985,31431,SH,SOLE,31431,0,0
580,CONSOL ENERGY INC NEW,COM,20854L108,3378723,33115,SH,SOLE,33115,0,0
581,CONSOLIDATED COMM HLDGS INC,COM,209034107,930552,211489,SH,SOLE,211489,0,0
582,CONSTELLATION BRANDS INC,CL A,21036P108,47031299,182802,SH,SOLE,182802,0,0
583,CONSTELLATION ENERGY CORP,COM,21037T109,278976,1393,SH,SOLE,1393,0,0
584,CONSTELLIUM SE,CL A SHS,F21107101,4815082,255442,SH,SOLE,255442,0,0
585,CONSTRUCTION PARTNERS INC,COM CL A,21044C107,353068,6395,SH,SOLE,6395,0,0
586,CONTROLADORA VUELA COMP DE A,SPON ADR RP 10,21240E105,208048,32712,SH,SOLE,32712,0,0
587,COOPER COS INC,COM,216648501,24399041,279485,SH,SOLE,279485,0,0
588,COPT DEFENSE PROPERTIES,SHS BEN INT,22002T108,29862893,1193084,SH,SOLE,1193084,0,0
589,CORE LABORATORIES INC,COM,21867A105,580456,28608,SH,SOLE,28608,0,0
590,CORE SCIENTIFIC INC NEW,COM,21874A106,14682329,1578745,SH,SOLE,1578745,0,0
