,nameOfIssuer,titleOfClass,cusip,value,sshPrnamt,sshPrnamtType,investmentDiscretion,votingAuthoritySole,votingAuthorityShared,votingAuthorityNone
296,BARRICK GOLD CORP,COM,067901108,8472469,509164,SH,SOLE,509164,0,0
297,BATH & BODY WORKS INC,COM,070830104,18826978,376389,SH,SOLE,376389,0,0
298,BAUSCH HEALTH COS INC,COM,071734107,1831555,172626,SH,SOLE,172626,0,0
299,BAUSCH PLUS LOMB CORP,COMMON SHARES,071705107,625637,36164,SH,SOLE,36164,0,0
300,BAXTER INTL INC,COM,071813109,107248166,2509316,SH,SOLE,2509316,0,0
301,BAYTEX ENERGY CORP,COM,07317Q105,184734,50891,SH,SOLE,50891,0,0
302,BBB FOODS INC,CL A COM,G0896C103,3271938,137592,SH,SOLE,137592,0,0
303,BCE INC,COM NEW,05534B760,9679509,284859,SH,SOLE,284859,0,0
304,BEACON ROOFING SUPPLY INC,COM,073685109,46161735,470942,SH,SOLE,470942,0,0
305,BEAZER HOMES USA INC,COM NEW,07556Q881,1421126,43327,SH,SOLE,43327,0,0
306,BECTON DICKINSON & CO,COM,075887109,4248469,17169,SH,SOLE,17169,0,0
307,BEIGENE LTD,SPONSORED ADR,07725L102,800717,5120,SH,SOLE,5120,0,0
308,BEL FUSE INC,CL B,077347300,266751,4423,SH,SOLE,4423,0,0
309,BELDEN INC,COM,077454106,3112993,33614,SH,SOLE,33614,0,0
310,BELLRING BRANDS INC,COMMON STOCK,07831C103,61822178,1047301,SH,SOLE,1047301,0,0
311,BENCHMARK ELECTRS INC,COM,08160H101,1596982,53215,SH,SOLE,53215,0,0
312,BENTLEY SYS INC,COM CL B,08265T208,15230120,291653,SH,SOLE,291653,0,0
313,BERKLEY W R CORP,COM,084423102,1346853,15229,SH,SOLE,15229,0,0
314,BERKLEY W R CORP,COM,084423102,11055000,125000,SH,SOLE,125000,0,0
315,BERKSHIRE HATHAWAY INC DEL,CL B NEW,084670702,1261560,3000,SH,SOLE,3000,0,0
316,BERKSHIRE HATHAWAY INC DEL,CL B NEW,084670702,1740953,4140,SH,SOLE,4140,0,0
317,BERKSHIRE HATHAWAY INC DEL,CL B NEW,084670702,18671088,44400,SH,SOLE,44400,0,0
318,BEST BUY INC,COM,086516101,221481,2700,SH,SOLE,2700,0,0
319,BEST BUY INC,COM,086516101,321394,3918,SH,SOLE,3918,0,0
320,BEYOND INC,COM,690370101,20780004,578669,SH,SOLE,578669,0,0
321,BIGCOMMERCE HLDGS INC,COM SER 1,08975P108,99182,14395,SH,SOLE,14395,0,0
322,BILIBILI INC,SPONS ADS REP Z,090040106,312838,27932,SH,SOLE,27932,0,0
323,BILL HOLDINGS INC,COM,090043100,4123200,60000,SH,SOLE,60000,0,0
324,BIOMARIN PHARMACEUTICAL INC,COM,09061G101,20694776,236945,SH,SOLE,236945,0,0
325,BIOMEA FUSION INC,COM,09077A106,405504,27124,SH,SOLE,27124,0,0
326,BIONTECH SE,SPONSORED ADS,09075V102,17536910,190102,SH,SOLE,190102,0,0
327,BIOVENTUS INC,COM CL A,09075A108,279219,53696,SH,SOLE,53696,0,0
328,BIRKENSTOCK HOLDING PLC,COM SHS,M2029K104,7087500,150000,SH,SOLE,150000,0,0
329,BIRKENSTOCK HOLDING PLC,COM SHS,M2029K104,31922431,675607,SH,SOLE,675607,0,0
330,BJS RESTAURANTS INC,COM,09180C106,1850716,51153,SH,SOLE,51153,0,0
331,BLACK DIAMOND THERAPEUTICS I,COM,09203E105,177049,34921,SH,SOLE,34921,0,0
332,BLACK HILLS CORP,COM,092113109,3700570,67776,SH,SOLE,67776,0,0
333,BLACKLINE INC,COM,09239B109,1572200,24345,SH,SOLE,24345,0,0
334,BLACKROCK INC,COM,09247X101,5018874,6020,SH,SOLE,6020,0,0
335,BLACKROCK INC,COM,09247X101,26094810,31300,SH,SOLE,31300,0,0
336,BLACKROCK INC,COM,09247X101,42018480,50400,SH,SOLE,50400,0,0
337,BLACKSTONE INC,COM,09260D107,2299763,17506,SH,SOLE,17506,0,0
338,BLACKSTONE INC,COM,09260D107,12992493,98900,SH,SOLE,98900,0,0
339,BLACKSTONE INC,COM,09260D107,20165295,153500,SH,SOLE,153500,0,0
340,BLACKSTONE MTG TR INC,COM CL A,09257W100,7925434,398063,SH,SOLE,398063,0,0
341,BLEND LABS INC,CL A,09352U108,692416,213051,SH,SOLE,213051,0,0
342,BLEUACACIA LTD,*W EXP 10/30/202,G11728113,8540,350000,SH,SOLE,350000,0,0
343,BLOCK H & R INC,COM,093671105,569038,11587,SH,SOLE,11587,0,0
344,BLOCK INC,CL A,852234103,5793730,68500,SH,SOLE,68500,0,0
345,BLOCK INC,CL A,852234103,9726700,115000,SH,SOLE,115000,0,0
346,BLOOM ENERGY CORP,COM CL A,093712107,3142232,279558,SH,SOLE,279558,0,0
347,BLOOM ENERGY CORP,COM CL A,093712107,3934000,350000,SH,SOLE,350000,0,0
348,BLOOM ENERGY CORP,NOTE 2.500% 8/1,093712AH0,21120050,20000000,PRN,SOLE,20000000,0,0
349,BLOOMIN BRANDS INC,COM,094235108,17243563,601240,SH,SOLE,601240,0,0
350,BLUE BIRD CORP,COM,095306106,241964,6311,SH,SOLE,6311,0,0
351,BOEING CO,COM,097023105,11525556,59721,SH,SOLE,59721,0,0
352,BOEING CO,COM,097023105,17870874,92600,SH,SOLE,92600,0,0
353,BOEING CO,COM,097023105,44503494,230600,SH,SOLE,230600,0,0
354,BOK FINL CORP,COM NEW,05561Q201,255760,2780,SH,SOLE,2780,0,0
355,BOOKING HOLDINGS INC,COM,09857L108,725576,200,SH,SOLE,200,0,0
356,BOOKING HOLDINGS INC,COM,09857L108,11406055,3144,SH,SOLE,3144,0,0
357,BOOKING HOLDINGS INC,COM,09857L108,37367164,10300,SH,SOLE,10300,0,0
358,BOOZ ALLEN HAMILTON HLDG COR,CL A,099502106,892867,6015,SH,SOLE,6015,0,0
359,BORGWARNER INC,COM,099724106,37908392,1091203,SH,SOLE,1091203,0,0
360,BOSTON BEER INC,CL A,100557107,4940432,16229,SH,SOLE,16229,0,0
361,BOSTON OMAHA CORP,CL A COM STK,101044105,187824,12149,SH,SOLE,12149,0,0
362,BOSTON SCIENTIFIC CORP,COM,101137107,2883429,42100,SH,SOLE,42100,0,0
363,BOSTON SCIENTIFIC CORP,COM,101137107,7807860,114000,SH,SOLE,114000,0,0
364,BOSTON SCIENTIFIC CORP,COM,101137107,109127446,1593334,SH,SOLE,1593334,0,0
365,BOUNDLESS BIO INC,COM,10170A100,427500,30000,SH,SOLE,30000,0,0
366,BOWLERO CORP,CL A COM,10258P102,285234,20820,SH,SOLE,20820,0,0
367,BOX INC,CL A,10316T104,1047840,37000,SH,SOLE,37000,0,0
368,BOX INC,CL A,10316T104,1438656,50800,SH,SOLE,50800,0,0
369,BOX INC,CL A,10316T104,14389562,508106,SH,SOLE,508106,0,0
370,BOYD GAMING CORP,COM,103304101,40967047,608542,SH,SOLE,608542,0,0
371,BP PLC,SPONSORED ADR,055622104,7935408,210600,SH,SOLE,210600,0,0
372,BP PLC,SPONSORED ADR,055622104,63037434,1672968,SH,SOLE,1672968,0,0
373,BRADY CORP,CL A,104674106,899515,15174,SH,SOLE,15174,0,0
374,BRANDYWINE RLTY TR,SH BEN INT NEW,105368203,1342982,279788,SH,SOLE,279788,0,0
375,BRASKEM S A,SP ADR PFD A,105532105,386146,36671,SH,SOLE,36671,0,0
376,BRAZE INC,COM CL A,10576N102,2191477,49469,SH,SOLE,49469,0,0
377,BREAD FINANCIAL HOLDINGS INC,COM,018581108,6071237,163030,SH,SOLE,163030,0,0
378,BREAD FINANCIAL HOLDINGS INC,COM,018581108,27010172,725300,SH,SOLE,725300,0,0
379,BRIDGE INVT GROUP HLDGS INC,COM CL A,10806B100,3710556,541687,SH,SOLE,541687,0,0
380,BRIDGER AEROSPACE GRP HLDGS,COM,96812F102,67564,13459,SH,SOLE,13459,0,0
381,BRIGHTSPRING HEALTH SVCS INC,COM,10950A106,4832324,444556,SH,SOLE,444556,0,0
382,BRINKS CO,COM,109696104,2373335,25691,SH,SOLE,25691,0,0
383,BRISTOL-MYERS SQUIBB CO,COM,110122108,1431672,26400,SH,SOLE,26400,0,0
384,BRISTOL-MYERS SQUIBB CO,COM,110122108,2945991,54324,SH,SOLE,54324,0,0
385,BRITISH AMERN TOB PLC,SPONSORED ADR,110448107,1584109,51938,SH,SOLE,51938,0,0
386,BROADCOM INC,COM,11135F101,14049346,10600,SH,SOLE,10600,0,0
387,BROADCOM INC,COM,11135F101,78464272,59200,SH,SOLE,59200,0,0
388,BROADCOM INC,COM,11135F101,370694645,279683,SH,SOLE,279683,0,0
389,BROOKFIELD ASSET MANAGMT LTD,CL A LMT VTG SHS,113004105,25212000,600000,SH,SOLE,600000,0,0
390,BROOKFIELD CORP,CL A LTD VT SH,11271J107,12728255,303996,SH,SOLE,303996,0,0
391,BROOKFIELD INFRASTRUCTURE CO,COM SB VTG SHS A,11275Q107,3134793,86981,SH,SOLE,86981,0,0
392,BROOKFIELD RENEWABLE CORP,CL A SUB VTG,11284V105,2334045,94996,SH,SOLE,94996,0,0
393,BROWN & BROWN INC,COM,115236101,5184031,59219,SH,SOLE,59219,0,0
394,BROWN FORMAN CORP,CL B,115637209,234406,4541,SH,SOLE,4541,0,0
395,BRP GROUP INC,COM CL A,05589G102,668977,23116,SH,SOLE,23116,0,0
396,BRP INC,COM SUN VTG,05577W200,1650325,24595,SH,SOLE,24595,0,0
397,BRUNSWICK CORP,COM,117043109,31857005,330056,SH,SOLE,330056,0,0
398,BUILDERS FIRSTSOURCE INC,COM,12008R107,6256500,30000,SH,SOLE,30000,0,0
399,BUILDERS FIRSTSOURCE INC,COM,12008R107,6256500,30000,SH,SOLE,30000,0,0
400,BUILDERS FIRSTSOURCE INC,COM,12008R107,103399716,495803,SH,SOLE,495803,0,0
401,BUMBLE INC,COM CL A,12047B105,3355900,295674,SH,SOLE,295674,0,0
402,BURFORD CAP LTD,ORD SHS,G17977110,7313382,457945,SH,SOLE,457945,0,0
403,BURLINGTON STORES INC,COM,122017106,109167379,470164,SH,SOLE,470164,0,0
404,BWX TECHNOLOGIES INC,COM,05605H100,915678,8923,SH,SOLE,8923,0,0
405,BYRNA TECHNOLOGIES INC,COM NEW,12448X201,194505,13963,SH,SOLE,13963,0,0
406,C3 AI INC,CL A,12468P104,516414,19077,SH,SOLE,19077,0,0
407,C3 AI INC,CL A,12468P104,757960,28000,SH,SOLE,28000,0,0
408,C3 AI INC,CL A,12468P104,1829932,67600,SH,SOLE,67600,0,0
409,C4 THERAPEUTICS INC,COM STK,12529R107,19897055,2435380,SH,SOLE,2435380,0,0
410,CABALETTA BIO INC,COM,12674W109,255269,14963,SH,SOLE,14963,0,0
411,CABLE ONE INC,COM,12685J105,8738904,20653,SH,SOLE,20653,0,0
412,CABLE ONE INC,NOTE 3/1,12685JAE5,17508598,20000000,PRN,SOLE,20000000,0,0
413,CACI INTL INC,CL A,127190304,32060004,84629,SH,SOLE,84629,0,0
414,CADENCE BANK,COM,12740C103,24785575,854675,SH,SOLE,854675,0,0
415,CADENCE DESIGN SYSTEM INC,COM,127387108,22613869,72648,SH,SOLE,72648,0,0
416,CADRE HLDGS INC,COM,12763L105,358452,9902,SH,SOLE,9902,0,0
417,CAL MAINE FOODS INC,COM NEW,128030202,38693110,657487,SH,SOLE,657487,0,0
418,CALIFORNIA BANCORP INC,COM,13005U101,212894,9677,SH,SOLE,9677,0,0
419,CALIFORNIA RES CORP,COM STOCK,13057Q305,1329122,24122,SH,SOLE,24122,0,0
420,CALIX INC,COM,13100M509,8283103,249792,SH,SOLE,249792,0,0
421,CALLON PETE CO DEL,COM,13123X508,49067226,1372126,SH,SOLE,1372126,0,0
422,CAMECO CORP,COM,13321L108,4332000,100000,SH,SOLE,100000,0,0
423,CAMECO CORP,COM,13321L108,22019666,508303,SH,SOLE,508303,0,0
424,CAMPBELL SOUP CO,COM,134429109,15665380,352427,SH,SOLE,352427,0,0
425,CAMPING WORLD HLDGS INC,CL A,13462K109,32994118,1184708,SH,SOLE,1184708,0,0
426,CAMTEK LTD,ORD,M20791105,490390,5854,SH,SOLE,5854,0,0
427,CANADA GOOSE HLDGS INC,SHS SUB VTG,135086106,4332266,359226,SH,SOLE,359226,0,0
428,CANADIAN NAT RES LTD,COM,136385101,3538190,46372,SH,SOLE,46372,0,0
429,CANADIAN NATL RY CO,COM,136375102,27145673,206102,SH,SOLE,206102,0,0
430,CANADIAN PACIFIC KANSAS CITY,COM,13646K108,71831574,814694,SH,SOLE,814694,0,0
431,CANOO INC,CL A COM NEW,13803R201,76580,21451,SH,SOLE,21451,0,0
432,CAPITAL ONE FINL CORP,COM,14040H105,492081,3305,SH,SOLE,3305,0,0
433,CAPITAL ONE FINL CORP,COM,14040H105,138095475,927500,SH,SOLE,927500,0,0
434,CAPRI HOLDINGS LIMITED,SHS,G1890L107,4802253,106010,SH,OTR,0,106010,0
435,CAPRI HOLDINGS LIMITED,SHS,G1890L107,20457480,451600,SH,SOLE,451600,0,0
436,CAPRI HOLDINGS LIMITED,SHS,G1890L107,43997670,971251,SH,SOLE,971251,0,0
437,CAPRICOR THERAPEUTICS INC,COM NEW,14070B309,88229,12994,SH,SOLE,12994,0,0
438,CAPSTAR FINL HLDGS INC,COM,14070T102,2243462,111615,SH,SOLE,111615,0,0
439,CARDINAL HEALTH INC,COM,14149Y108,1556865,13913,SH,SOLE,13913,0,0
440,CARDLYTICS INC,COM,14161W105,1851952,127809,SH,SOLE,127809,0,0
441,CARGO THERAPEUTICS INC,COM,14179K101,233556,10464,SH,SOLE,10464,0,0
442,CARIBOU BIOSCIENCES INC,COM,142038108,836191,162683,SH,SOLE,162683,0,0
443,CARLISLE COS INC,COM,142339100,42124659,107502,SH,SOLE,107502,0,0
444,CARLYLE GROUP INC,COM,14316J108,1972331,42045,SH,SOLE,42045,0,0
445,CARMAX INC,COM,143130102,766568,8800,SH,SOLE,8800,0,0
446,CARMAX INC,COM,143130102,766568,8800,SH,SOLE,8800,0,0
447,CARMELL CORPORATION,*W EXP 07/12/202,142922111,52194,342706,SH,SOLE,342706,0,0
448,CARNIVAL CORP,UNIT 99/99/9999,143658300,939550,57500,SH,SOLE,57500,0,0
449,CARNIVAL CORP,UNIT 99/99/9999,143658300,8771312,536800,SH,SOLE,536800,0,0
450,CARNIVAL CORP,UNIT 99/99/9999,143658300,21446495,1312515,SH,SOLE,1312515,0,0
451,CARPENTER TECHNOLOGY CORP,COM,144285103,13727210,192204,SH,SOLE,192204,0,0
452,CARROLS RESTAURANT GROUP INC,COM,14574X104,2200814,231421,SH,SOLE,231421,0,0
453,CARTERS INC,COM,146229109,2586805,30548,SH,SOLE,30548,0,0
454,CARVANA CO,CL A,146869102,1591171,18100,SH,SOLE,18100,0,0
455,CARVANA CO,CL A,146869102,2303242,26200,SH,SOLE,26200,0,0
456,CARVANA CO,CL A,146869102,15280780,173823,SH,SOLE,173823,0,0
457,CASEYS GEN STORES INC,COM,147528103,4333149,13607,SH,SOLE,13607,0,0
458,CASEYS GEN STORES INC,COM,147528103,4776750,15000,SH,SOLE,15000,0,0
459,CASSAVA SCIENCES INC,*W EXP 11/15/202,14817C115,54615,13552,SH,SOLE,13552,0,0
460,CASTLE BIOSCIENCES INC,COM,14843C105,326668,14748,SH,SOLE,14748,0,0
461,CATALENT INC,COM,148806102,52183340,924417,SH,SOLE,924417,0,0
462,CATERPILLAR INC,COM,149123101,7731673,21100,SH,SOLE,21100,0,0
463,CATERPILLAR INC,COM,149123101,13228123,36100,SH,SOLE,36100,0,0
464,CATHAY GEN BANCORP,COM,149150104,1401337,37043,SH,SOLE,37043,0,0
465,CAVCO INDS INC DEL,COM,149568107,1659691,4159,SH,SOLE,4159,0,0
466,CBOE GLOBAL MKTS INC,COM,12503M108,24803550,135000,SH,SOLE,135000,0,0
467,CBOE GLOBAL MKTS INC,COM,12503M108,50175009,273091,SH,SOLE,273091,0,0
468,CELANESE CORP DEL,COM,150870103,384279,2236,SH,SOLE,2236,0,0
469,CELCUITY INC,COM,15102K100,19049774,881934,SH,SOLE,881934,0,0
470,CELESTICA INC,SUB VTG SHS,15101Q108,13085629,291180,SH,SOLE,291180,0,0
471,CELLDEX THERAPEUTICS INC NEW,COM NEW,15117B202,2718355,64769,SH,SOLE,64769,0,0
472,CELSIUS HLDGS INC,COM NEW,15118V207,771156,9300,SH,SOLE,9300,0,0
473,CEMEX SAB DE CV,SPON ADR NEW,151290889,51132336,5675065,SH,SOLE,5675065,0,0
474,CENCORA INC,COM,03073E105,758858,3123,SH,OTR,0,3123,0
475,CENCORA INC,COM,03073E105,76358879,314247,SH,SOLE,314247,0,0
476,CENNTRO INC,COM,150964104,17543,12354,SH,SOLE,12354,0,0
477,CENOVUS ENERGY INC,COM,15135U109,144093560,7208083,SH,SOLE,7208083,0,0
478,CENTENE CORP DEL,COM,15135B101,955965,12181,SH,SOLE,12181,0,0
479,CENTENE CORP DEL,COM,15135B101,996696,12700,SH,SOLE,12700,0,0
480,CENTENE CORP DEL,COM,15135B101,1067328,13600,SH,SOLE,13600,0,0
481,CENTERRA GOLD INC,COM,152006102,190267,32194,SH,SOLE,32194,0,0
482,CENTERSPACE,COM,15202L107,4352011,76164,SH,SOLE,76164,0,0
483,CENTESSA PHARMACEUTICALS PLC,SPONSORED ADS,152309100,2875240,254446,SH,SOLE,254446,0,0
484,CENTRUS ENERGY CORP,CL A,15643U104,872296,21004,SH,SOLE,21004,0,0
485,CENTURY ALUM CO,COM,156431108,3868477,251363,SH,SOLE,251363,0,0
486,CERENCE INC,COM,156727109,523829,33259,SH,SOLE,33259,0,0
487,CEREVEL THERAPEUTICS HLDNG I,COM,15678U128,45533878,1077215,SH,SOLE,1077215,0,0
488,CERTARA INC,COM,15687V109,91814,5135,SH,SOLE,5135,0,0
489,CERTARA INC,COM,15687V109,340310,19033,SH,OTR,0,19033,0
490,CF INDS HLDGS INC,COM,125269100,649038,7800,SH,SOLE,7800,0,0
491,CF INDS HLDGS INC,COM,125269100,1610446,19354,SH,SOLE,19354,0,0
492,CHARLES RIV LABS INTL INC,COM,159864107,2627402,9697,SH,SOLE,9697,0,0
493,CHATHAM LODGING TR,COM,16208T102,798538,78985,SH,SOLE,78985,0,0
494,CHECK POINT SOFTWARE TECH LT,ORD,M22465104,540577,3296,SH,SOLE,3296,0,0
495,CHEMED CORP NEW,COM,16359R103,1645267,2563,SH,SOLE,2563,0,0
496,CHEMOURS CO,COM,163851108,10726527,408474,SH,SOLE,408474,0,0
497,CHENIERE ENERGY INC,COM NEW,16411R208,73714959,457062,SH,SOLE,457062,0,0
498,CHESAPEAKE ENERGY CORP,COM,165167735,799825,9004,SH,SOLE,9004,0,0
499,CHEVRON CORP NEW,COM,166764100,14035390,88978,SH,SOLE,88978,0,0
500,CHEVRON CORP NEW,COM,166764100,35176020,223000,SH,SOLE,223000,0,0
501,CHEVRON CORP NEW,COM,166764100,104676264,663600,SH,SOLE,663600,0,0
502,CHICAGO ATLANTIC REAL ESTATE,COM,167239102,196920,12487,SH,SOLE,12487,0,0
503,CHIMERA INVT CORP,COM NEW,16934Q208,14622625,3171936,SH,SOLE,3171936,0,0
504,CHIPOTLE MEXICAN GRILL INC,COM,169656105,4049131,1393,SH,SOLE,1393,0,0
505,CHIPOTLE MEXICAN GRILL INC,COM,169656105,21800775,7500,SH,SOLE,7500,0,0
506,CHIPOTLE MEXICAN GRILL INC,COM,169656105,48833736,16800,SH,SOLE,16800,0,0
507,CHOICE HOTELS INTL INC,COM,169905106,4535333,35895,SH,SOLE,35895,0,0
508,CHORD ENERGY CORPORATION,COM NEW,674215207,12334386,69201,SH,SOLE,69201,0,0
509,CHROMADEX CORP,COM NEW,171077407,62605,17990,SH,SOLE,17990,0,0
510,CHUBB LIMITED,COM,H1467J104,1333742,5147,SH,SOLE,5147,0,0
511,CHUBB LIMITED,COM,H1467J104,33686900,130000,SH,SOLE,130000,0,0
512,CHUBB LIMITED,COM,H1467J104,62268939,240300,SH,SOLE,240300,0,0
513,CHURCH & DWIGHT CO INC,COM,171340102,49127298,470974,SH,SOLE,470974,0,0
514,CHURCHILL DOWNS INC,COM,171484108,51789375,418500,SH,SOLE,418500,0,0
515,CHUYS HLDGS INC,COM,171604101,520521,15432,SH,SOLE,15432,0,0
516,CIBUS INC,CL A COM STK,17166A101,224106,9978,SH,SOLE,9978,0,0
517,CIENA CORP,COM NEW,171779309,15608447,315641,SH,SOLE,315641,0,0
518,CINCINNATI FINL CORP,COM,172062101,58154274,468344,SH,SOLE,468344,0,0
519,CINEMARK HLDGS INC,NOTE 4.500% 8/1,17243VAB8,53546779,38500000,PRN,SOLE,38500000,0,0
520,CINTAS CORP,COM,172908105,10293083,14982,SH,SOLE,14982,0,0
521,CIRRUS LOGIC INC,COM,172755100,39158896,423065,SH,SOLE,423065,0,0
522,CISCO SYS INC,COM,17275R102,24111521,483100,SH,SOLE,483100,0,0
523,CISCO SYS INC,COM,17275R102,57558208,1153240,SH,SOLE,1153240,0,0
524,CISCO SYS INC,COM,17275R102,126441994,2533400,SH,SOLE,2533400,0,0
525,CITI TRENDS INC,COM,17306X102,416825,15364,SH,SOLE,15364,0,0
526,CITIGROUP INC,COM NEW,172967424,3832344,60600,SH,SOLE,60600,0,0
527,CITIGROUP INC,COM NEW,172967424,9504782,150297,SH,SOLE,150297,0,0
528,CITIGROUP INC,COM NEW,172967424,23386152,369800,SH,SOLE,369800,0,0
529,CITY HLDG CO,COM,177835105,1317653,12643,SH,SOLE,12643,0,0
530,CIVITAS RESOURCES INC,COM NEW,17888H103,62949354,829263,SH,SOLE,829263,0,0
531,CLARIVATE PLC,ORD SHS,G21810109,482244,64905,SH,SOLE,64905,0,0
532,CLAROS MTG TR INC,COMMON STOCK,18270D106,6954107,712511,SH,SOLE,712511,0,0
533,CLEAR CHANNEL OUTDOOR HLDGS,COM,18453H106,2311937,1401174,SH,SOLE,1401174,0,0
534,CLEAR SECURE INC,COM CL A,18467V109,9656112,453978,SH,SOLE,453978,0,0
535,CLEARFIELD INC,COM,18482P103,286689,9296,SH,SOLE,9296,0,0
536,CLEARWATER ANALYTICS HLDGS I,CL A,185123106,6815656,385283,SH,SOLE,385283,0,0
537,CLEARWAY ENERGY INC,CL C,18539C204,1310923,56873,SH,SOLE,56873,0,0
538,CLEVELAND-CLIFFS INC NEW,COM,185899101,355540,15635,SH,SOLE,15635,0,0
539,CLEVELAND-CLIFFS INC NEW,COM,185899101,34110000,1500000,SH,SOLE,1500000,0,0
540,CLOROX CO DEL,COM,189054109,35172123,229718,SH,SOLE,229718,0,0
541,CLOUDFLARE INC,CL A COM,18915M107,1520231,15700,SH,SOLE,15700,0,0
542,CLOUDFLARE INC,CL A COM,18915M107,1820404,18800,SH,SOLE,18800,0,0
543,CLOUDFLARE INC,CL A COM,18915M107,14953941,154435,SH,SOLE,154435,0,0
544,CME GROUP INC,COM,12572Q105,105143545,488381,SH,SOLE,488381,0,0
545,CNX RES CORP,COM,12653C108,1035852,43670,SH,SOLE,43670,0,0
546,COCA COLA CO,COM,191216100,3309838,54100,SH,SOLE,54100,0,0
547,COCA COLA CO,COM,191216100,15282764,249800,SH,SOLE,249800,0,0
548,COCA COLA CO,COM,191216100,170908594,2793537,SH,SOLE,2793537,0,0
549,COCA-COLA EUROPACIFIC PARTNE,SHS,G25839104,668092,9551,SH,SOLE,9551,0,0
550,COGNIZANT TECHNOLOGY SOLUTIO,CL A,192446102,5496750,75000,SH,SOLE,75000,0,0
551,COHERENT CORP,COM,19247G107,5512358,90933,SH,SOLE,90933,0,0
552,COHU INC,COM,192576106,1091124,32737,SH,SOLE,32737,0,0
553,COINBASE GLOBAL INC,COM CL A,19260Q107,8483840,32000,SH,SOLE,32000,0,0
554,COINBASE GLOBAL INC,NOTE 0.500% 6/0,19260QAB3,27453995,25000000,PRN,SOLE,25000000,0,0
555,COLGATE PALMOLIVE CO,COM,194162103,27606989,306574,SH,SOLE,306574,0,0
556,COLLIERS INTL GROUP INC,SUB VTG SHS,194693107,4220847,34532,SH,SOLE,34532,0,0
557,COLUMBIA FINL INC,COM,197641103,206864,12020,SH,SOLE,12020,0,0
558,COLUMBIA SPORTSWEAR CO,COM,198516106,392099,4830,SH,SOLE,4830,0,0
559,COLUMBUS MCKINNON CORP N Y,COM,199333105,205655,4608,SH,SOLE,4608,0,0
560,COMCAST CORP NEW,CL A,20030N101,1803317,41599,SH,SOLE,41599,0,0
561,COMCAST CORP NEW,CL A,20030N101,5678850,131000,SH,SOLE,131000,0,0
562,COMCAST CORP NEW,CL A,20030N101,17747490,409400,SH,SOLE,409400,0,0
563,COMERICA INC,COM,200340107,396918,7218,SH,SOLE,7218,0,0
564,COMFORT SYS USA INC,COM,199908104,6723379,21162,SH,SOLE,21162,0,0
565,COMMERCE BANCSHARES INC,COM,200525103,15501150,291375,SH,SOLE,291375,0,0
566,COMMSCOPE HLDG CO INC,COM,20337X109,605558,462258,SH,SOLE,462258,0,0
567,COMMUNITY BK SYS INC,COM,203607106,2572103,53552,SH,SOLE,53552,0,0
568,COMMUNITY HEALTHCARE TR INC,COM,20369C106,706575,26613,SH,SOLE,26613,0,0
569,COMMVAULT SYS INC,COM,204166102,10804222,106519,SH,SOLE,106519,0,0
570,COMPASS INC,CL A,20464U100,13217335,3671482,SH,SOLE,3671482,0,0
571,COMTECH TELECOMMUNICATIONS C,COM NEW,205826209,2837797,827346,SH,SOLE,827346,0,0
572,CONCENTRIX CORP,COM,20602D101,5959800,90000,SH,SOLE,90000,0,0
573,CONFLUENT INC,CLASS A COM,20717M103,2746800,90000,SH,SOLE,90000,0,0
574,CONMED CORP,COM,207410101,24091828,300847,SH,SOLE,300847,0,0
575,CONOCOPHILLIPS,COM,20825C104,7305872,57400,SH,SOLE,57400,0,0
576,CONOCOPHILLIPS,COM,20825C104,12633304,99256,SH,SOLE,99256,0,0
577,CONOCOPHILLIPS,COM,20825C104,22223088,174600,SH,SOLE,174600,0,0
578,CONSENSUS CLOUD SOLUTIONS IN,COM,20848V105,352853,22248,SH,SOLE,22248,0,0
579,CONSOL ENERGY INC NEW,COM,20854L108,439740,5250,SH,SOLE,5250,0,0
580,CONSOLIDATED COMM HLDGS INC,COM,209034107,93403,21621,SH,SOLE,21621,0,0
581,CONSTELLATION BRANDS INC,CL A,21036P108,1005512,3700,SH,SOLE,3700,0,0
582,CONSTELLATION BRANDS INC,CL A,21036P108,15736535,57906,SH,SOLE,57906,0,0
583,CONSTELLATION ENERGY CORP,COM,21037T109,447522,2421,SH,SOLE,2421,0,0
584,CONSTRUCTION PARTNERS INC,COM CL A,21044C107,3897765,69417,SH,SOLE,69417,0,0
585,COOPER COS INC,COM,216648501,41875687,412731,SH,SOLE,412731,0,0
586,COPART INC,COM,217204106,390033,6734,SH,SOLE,6734,0,0
587,COPT DEFENSE PROPERTIES,SHS BEN INT,22002T108,30629843,1267267,SH,SOLE,1267267,0,0
588,CORE & MAIN INC,CL A,21874C102,740014,12926,SH,SOLE,12926,0,0
589,CORE SCIENTIFIC INC NEW,COM,21874A106,554368,156601,SH,SOLE,156601,0,0
590,COREBRIDGE FINL INC,COM,21871X109,480164,16713,SH,SOLE,16713,0,0
591,CORPAY INC,COM SHS,219948106,694524,2251,SH,OTR,0,2251,0
592,CORPAY INC,COM SHS,219948106,29086683,94272,SH,SOLE,94272,0,0
593,CORSAIR GAMING INC,COM,22041X102,1151051,93278,SH,SOLE,93278,0,0
594,CORTEVA INC,COM,22052L104,113425183,1966797,SH,SOLE,1966797,0,0
595,CORVEL CORP,COM,221006109,244816,931,SH,SOLE,931,0,0
