,nameOfIssuer,titleOfClass,cusip,value,sshPrnamt,sshPrnamtType,investmentDiscretion,votingAuthoritySole,votingAuthorityShared,votingAuthorityNone
301,BABCOCK & WILCOX ENTERPRISES,COM,05614L209,127630,30316,SH,SOLE,30316,0,0
302,BADGER METER INC,COM,056525108,186887,1299,SH,OTR,0,1299,0
303,BADGER METER INC,COM,056525108,1749315,12159,SH,SOLE,12159,0,0
304,BAKER HUGHES COMPANY,CL A,05722G100,229439,6496,SH,OTR,0,6496,0
305,BAKER HUGHES COMPANY,CL A,05722G100,9970801,282299,SH,SOLE,282299,0,0
306,BALCHEM CORP,COM,057665200,1594162,12852,SH,SOLE,12852,0,0
307,BALL CORP,COM,058498106,24377764,489710,SH,SOLE,489710,0,0
308,BALLARD PWR SYS INC NEW,COM,058586108,157307,42863,SH,SOLE,42863,0,0
309,BANCFIRST CORP,COM,05945F103,868167,10010,SH,SOLE,10010,0,0
310,BANK AMERICA CORP,COM,060505104,129973,4747,SH,OTR,0,4747,0
311,BANK AMERICA CORP,COM,060505104,10990332,401400,SH,SOLE,401400,0,0
312,BANK AMERICA CORP,COM,060505104,22320176,815200,SH,SOLE,815200,0,0
313,BANK AMERICA CORP,COM,060505104,32424327,1184234,SH,SOLE,1184234,0,0
314,BANK HAWAII CORP,COM,062540109,37897818,762685,SH,SOLE,762685,0,0
315,BANK OZK LITTLE ROCK ARK,COM,06417N103,148021,3993,SH,OTR,0,3993,0
316,BANK OZK LITTLE ROCK ARK,COM,06417N103,22503158,607045,SH,SOLE,607045,0,0
317,BANKUNITED INC,COM,06652K103,15382791,677656,SH,SOLE,677656,0,0
318,BANNER CORP,COM NEW,06652V208,213977,5049,SH,SOLE,5049,0,0
319,BARRICK GOLD CORP,COM,067901108,2430822,167068,SH,SOLE,167068,0,0
320,BATH & BODY WORKS INC,COM,070830104,12617303,373293,SH,SOLE,373293,0,0
321,BAXTER INTL INC,COM,071813109,31702,840,SH,OTR,0,840,0
322,BAXTER INTL INC,COM,071813109,9812400,260000,SH,SOLE,260000,0,0
323,BAXTER INTL INC,COM,071813109,57498815,1523551,SH,SOLE,1523551,0,0
324,BAYTEX ENERGY CORP,COM,07317Q105,4020959,911782,SH,SOLE,911782,0,0
325,BCE INC,COM NEW,05534B760,5118444,134096,SH,SOLE,134096,0,0
326,BEACON ROOFING SUPPLY INC,COM,073685109,81106,1051,SH,OTR,0,1051,0
327,BEACON ROOFING SUPPLY INC,COM,073685109,41521550,538053,SH,SOLE,538053,0,0
328,BECTON DICKINSON & CO,COM,075887109,63091403,244039,SH,SOLE,244039,0,0
329,BEL FUSE INC,CL B,077347300,1040535,21805,SH,SOLE,21805,0,0
330,BELDEN INC,COM,077454106,97033,1005,SH,OTR,0,1005,0
331,BELDEN INC,COM,077454106,3286659,34041,SH,SOLE,34041,0,0
332,BELLRING BRANDS INC,COMMON STOCK,07831C103,48280,1171,SH,OTR,0,1171,0
333,BELLRING BRANDS INC,COMMON STOCK,07831C103,5308692,128758,SH,SOLE,128758,0,0
334,BENTLEY SYS INC,COM CL B,08265T208,15946817,317919,SH,SOLE,317919,0,0
335,BERKLEY W R CORP,COM,084423102,516301,8132,SH,OTR,0,8132,0
336,BERKSHIRE HATHAWAY INC DEL,CL A,084670108,531477,1,SH,SOLE,1,0,0
337,BERKSHIRE HATHAWAY INC DEL,CL B NEW,084670702,1646410,4700,SH,SOLE,4700,0,0
338,BERKSHIRE HATHAWAY INC DEL,CL B NEW,084670702,3133083,8944,SH,SOLE,8944,0,0
339,BERKSHIRE HATHAWAY INC DEL,CL B NEW,084670702,17024580,48600,SH,SOLE,48600,0,0
340,BEYOND MEAT INC,COM,08862E109,7214019,749898,SH,SOLE,749898,0,0
341,BHP GROUP LTD,SPONSORED ADS,088606108,20326751,357362,SH,SOLE,357362,0,0
342,BIG LOTS INC,COM,089302103,696329,136268,SH,SOLE,136268,0,0
343,BILL HOLDINGS INC,COM,090043100,272402,2509,SH,OTR,0,2509,0
344,BILL HOLDINGS INC,NOTE        12/0,090043AB6,22909325,22731000,PRN,SOLE,22731000,0,0
345,BIOCRYST PHARMACEUTICALS INC,COM,09058V103,2890743,408297,SH,SOLE,408297,0,0
346,BIOGEN INC,COM,09062X103,59217931,230411,SH,SOLE,230411,0,0
347,BIOLIFE SOLUTIONS INC,COM NEW,09062W204,1412073,102250,SH,SOLE,102250,0,0
348,BIOMARIN PHARMACEUTICAL INC,COM,09061G101,80551838,910396,SH,SOLE,910396,0,0
349,BIONTECH SE,SPONSORED ADS,09075V102,14123200,130000,SH,SOLE,130000,0,0
350,BIONTECH SE,SPONSORED ADS,09075V102,37885810,348728,SH,SOLE,348728,0,0
351,BIOXCEL THERAPEUTICS INC,COM,09075P105,52606,20793,SH,SOLE,20793,0,0
352,BJS WHSL CLUB HLDGS INC,COM,05550J101,76451187,1071195,SH,SOLE,1071195,0,0
353,BLACK HILLS CORP,COM,092113109,299189,5914,SH,OTR,0,5914,0
354,BLACK HILLS CORP,COM,092113109,1098208,21708,SH,SOLE,21708,0,0
355,BLACKBAUD INC,COM,09227Q100,22713,323,SH,OTR,0,323,0
356,BLACKBAUD INC,COM,09227Q100,508484,7231,SH,SOLE,7231,0,0
357,BLACKLINE INC,COM,09239B109,158478,2857,SH,OTR,0,2857,0
358,BLACKLINE INC,COM,09239B109,1749690,31543,SH,SOLE,31543,0,0
359,BLACKROCK INC,COM,09247X101,466119,721,SH,OTR,0,721,0
360,BLACKROCK INC,COM,09247X101,21980660,34000,SH,SOLE,34000,0,0
361,BLACKROCK INC,COM,09247X101,32324500,50000,SH,SOLE,50000,0,0
362,BLACKROCK INC,COM,09247X101,64211326,99323,SH,SOLE,99323,0,0
363,BLEND LABS INC,CL A,09352U108,19484,14222,SH,SOLE,14222,0,0
364,BLEUACACIA LTD,*W EXP 10/30/202,G11728113,13423,350000,SH,SOLE,350000,0,0
365,BLINK CHARGING CO,COM,09354A100,413938,135274,SH,SOLE,135274,0,0
366,BLOCK INC,CL A,852234103,284238,6422,SH,OTR,0,6422,0
367,BLOCK INC,CL A,852234103,1210290,27345,SH,SOLE,27345,0,0
368,BLOCK INC,CL A,852234103,3186720,72000,SH,SOLE,72000,0,0
369,BLOOM ENERGY CORP,COM CL A,093712107,9845550,742500,SH,SOLE,742500,0,0
370,BLOOM ENERGY CORP,COM CL A,093712107,12349078,931303,SH,SOLE,931303,0,0
371,BLOOM ENERGY CORP,NOTE  2.500% 8/1,093712AH0,21407295,19500000,PRN,SOLE,19500000,0,0
372,BLUE OWL CAPITAL CORPORATION,COM,69121K104,937631,67699,SH,SOLE,67699,0,0
373,BLUELINX HLDGS INC,COM NEW,09624H208,290024,3533,SH,SOLE,3533,0,0
374,BLUEROCK HOMES TRUST INC,COM CL A,09631H100,465404,36022,SH,SOLE,36022,0,0
375,BOEING CO,COM,097023105,21659840,113000,SH,SOLE,113000,0,0
376,BOEING CO,COM,097023105,60360032,314900,SH,SOLE,314900,0,0
377,BOEING CO,COM,097023105,115255651,601292,SH,SOLE,601292,0,0
378,BOK FINL CORP,COM NEW,05561Q201,1526178,19082,SH,SOLE,19082,0,0
379,BOOKING HOLDINGS INC,COM,09857L108,388578,126,SH,OTR,0,126,0
380,BOOKING HOLDINGS INC,COM,09857L108,1541975,500,SH,SOLE,500,0,0
381,BOOKING HOLDINGS INC,COM,09857L108,3700740,1200,SH,SOLE,1200,0,0
382,BOOKING HOLDINGS INC,COM,09857L108,28606720,9276,SH,SOLE,9276,0,0
383,BOOKING HOLDINGS INC,NOTE  0.750% 5/0,09857LAN8,32695348,19522000,PRN,SOLE,19522000,0,0
384,BOOZ ALLEN HAMILTON HLDG COR,CL A,099502106,233947,2141,SH,OTR,0,2141,0
385,BORGWARNER INC,COM,099724106,1816448,44995,SH,SOLE,44995,0,0
386,BORR DRILLING LTD,SHS,G1466R173,303049,42683,SH,SOLE,42683,0,0
387,BOSTON BEER INC,CL A,100557107,73642984,189056,SH,SOLE,189056,0,0
388,BOSTON PROPERTIES INC,COM,101121101,3307088,55600,SH,SOLE,55600,0,0
389,BOSTON PROPERTIES INC,COM,101121101,12584659,211578,SH,SOLE,211578,0,0
390,BOSTON SCIENTIFIC CORP,COM,101137107,400013,7576,SH,SOLE,7576,0,0
391,BOSTON SCIENTIFIC CORP,COM,101137107,13728000,260000,SH,SOLE,260000,0,0
392,BOX INC,CL A,10316T104,48856,2018,SH,OTR,0,2018,0
393,BOX INC,CL A,10316T104,13274416,548303,SH,SOLE,548303,0,0
394,BOYD GAMING CORP,COM,103304101,5543195,91126,SH,SOLE,91126,0,0
395,BP PLC,SPONSORED ADR,055622104,23836032,615600,SH,SOLE,615600,0,0
396,BP PLC,SPONSORED ADR,055622104,38464448,993400,SH,SOLE,993400,0,0
397,BP PLC,SPONSORED ADR,055622104,73767060,1905141,SH,SOLE,1905141,0,0
398,BRADY CORP,CL A,104674106,103195,1879,SH,OTR,0,1879,0
399,BRADY CORP,CL A,104674106,2481670,45187,SH,SOLE,45187,0,0
400,BRAEMAR HOTELS & RESORTS INC,COM,10482B101,1379022,497842,SH,SOLE,497842,0,0
401,BRAZE INC,COM CL A,10576N102,9860,211,SH,OTR,0,211,0
402,BRAZE INC,COM CL A,10576N102,2869082,61397,SH,SOLE,61397,0,0
403,BREAD FINANCIAL HOLDINGS INC,COM,018581108,8926,261,SH,OTR,0,261,0
404,BREAD FINANCIAL HOLDINGS INC,COM,018581108,3858444,112820,SH,SOLE,112820,0,0
405,BREAD FINANCIAL HOLDINGS INC,COM,018581108,8050680,235400,SH,SOLE,235400,0,0
406,BRF SA,SPONSORED ADR,10552T107,24225,11817,SH,SOLE,11817,0,0
407,BRIDGE INVT GROUP HLDGS INC,COM CL A,10806B100,1788627,194416,SH,SOLE,194416,0,0
408,BRIGHTHOUSE FINL INC,COM,10922N103,94748,1936,SH,OTR,0,1936,0
409,BRIGHTHOUSE FINL INC,COM,10922N103,1447547,29578,SH,SOLE,29578,0,0
410,BRIGHTSPHERE INVT GROUP INC,COM,10948W103,107983,5569,SH,OTR,0,5569,0
411,BRIGHTSPHERE INVT GROUP INC,COM,10948W103,799779,41247,SH,SOLE,41247,0,0
412,BRIGHTSPIRE CAPITAL INC,COM CL A,10949T109,163956,26191,SH,OTR,0,26191,0
413,BRIGHTSPIRE CAPITAL INC,COM CL A,10949T109,13239806,2114985,SH,SOLE,2114985,0,0
414,BRINKER INTL INC,COM,109641100,74521,2359,SH,OTR,0,2359,0
415,BRINKER INTL INC,COM,109641100,22698995,718550,SH,SOLE,718550,0,0
416,BRINKS CO,COM,109696104,2902985,39964,SH,SOLE,39964,0,0
417,BRISTOL-MYERS SQUIBB CO,COM,110122108,303839,5235,SH,OTR,0,5235,0
418,BRISTOL-MYERS SQUIBB CO,COM,110122108,1352332,23300,SH,SOLE,23300,0,0
419,BRISTOL-MYERS SQUIBB CO,COM,110122108,30372332,523300,SH,SOLE,523300,0,0
420,BRISTOL-MYERS SQUIBB CO,COM,110122108,59920902,1032407,SH,SOLE,1032407,0,0
421,BRIXMOR PPTY GROUP INC,COM,11120U105,552727,26599,SH,OTR,0,26599,0
422,BRIXMOR PPTY GROUP INC,COM,11120U105,36997107,1780419,SH,SOLE,1780419,0,0
423,BROADCOM INC,COM,11135F101,5603093,6746,SH,SOLE,6746,0,0
424,BROADCOM INC,COM,11135F101,17608296,21200,SH,SOLE,21200,0,0
425,BROADCOM INC,COM,11135F101,107560110,129500,SH,SOLE,129500,0,0
426,BROOKFIELD ASSET MANAGMT LTD,CL A LMT VTG SHS,113004105,5803394,174067,SH,SOLE,174067,0,0
427,BROOKFIELD CORP,CL A LTD VT SH,11271J107,3953748,126439,SH,SOLE,126439,0,0
428,BROOKFIELD INFRASTRUCTURE CO,COM SB VTG SHS A,11275Q107,16079700,455000,SH,SOLE,455000,0,0
429,BROOKFIELD INFRASTRUCTURE CO,COM SB VTG SHS A,11275Q107,23105645,653810,SH,SOLE,653810,0,0
430,BROOKFIELD RENEWABLE CORP,CL A SUB VTG,11284V105,1653727,69078,SH,SOLE,69078,0,0
431,BROOKLINE BANCORP INC DEL,COM,11373M107,227823,25008,SH,SOLE,25008,0,0
432,BROWN & BROWN INC,COM,115236101,43500612,622861,SH,SOLE,622861,0,0
433,BROWN FORMAN CORP,CL A,115637100,322048,5543,SH,SOLE,5543,0,0
434,BROWN FORMAN CORP,CL B,115637209,54680717,947837,SH,SOLE,947837,0,0
435,BRP GROUP INC,COM CL A,05589G102,3067591,132053,SH,SOLE,132053,0,0
436,BUILDERS FIRSTSOURCE INC,COM,12008R107,917491,7370,SH,SOLE,7370,0,0
437,BUILDERS FIRSTSOURCE INC,COM,12008R107,7469400,60000,SH,SOLE,60000,0,0
438,BUILDERS FIRSTSOURCE INC,COM,12008R107,7469400,60000,SH,SOLE,60000,0,0
439,BUMBLE INC,COM CL A,12047B105,118912,7970,SH,OTR,0,7970,0
440,BUMBLE INC,COM CL A,12047B105,12909351,865238,SH,SOLE,865238,0,0
441,BURLINGTON STORES INC,COM,122017106,215533,1593,SH,OTR,0,1593,0
442,BUTTERFLY NETWORK INC,COM CL A,124155102,32795,27792,SH,SOLE,27792,0,0
443,BWX TECHNOLOGIES INC,COM,05605H100,6148,82,SH,OTR,0,82,0
444,BWX TECHNOLOGIES INC,COM,05605H100,11774109,157030,SH,SOLE,157030,0,0
445,C H ROBINSON WORLDWIDE INC,COM NEW,12541W209,342022,3971,SH,SOLE,3971,0,0
446,CABLE ONE INC,COM,12685J105,5099962,8284,SH,SOLE,8284,0,0
447,CABOT CORP,COM,127055101,2048591,29574,SH,SOLE,29574,0,0
448,CACI INTL INC,CL A,127190304,19711665,62790,SH,SOLE,62790,0,0
449,CADENCE BANK,COM,12740C103,2709964,127708,SH,SOLE,127708,0,0
450,CADENCE DESIGN SYSTEM INC,COM,127387108,338564,1445,SH,OTR,0,1445,0
451,CADENCE DESIGN SYSTEM INC,COM,127387108,71387227,304683,SH,SOLE,304683,0,0
452,CAE INC,COM,124765108,201137,8614,SH,SOLE,8614,0,0
453,CAESARS ENTERTAINMENT INC NE,COM,12769G100,29386,634,SH,OTR,0,634,0
454,CAESARS ENTERTAINMENT INC NE,COM,12769G100,12508753,269876,SH,SOLE,269876,0,0
455,CAL MAINE FOODS INC,COM NEW,128030202,4507708,93096,SH,SOLE,93096,0,0
456,CALIX INC,COM,13100M509,170525,3720,SH,OTR,0,3720,0
457,CALIX INC,COM,13100M509,2037221,44442,SH,SOLE,44442,0,0
458,CAMDEN PPTY TR,SH BEN INT,133131102,46344,490,SH,SOLE,490,0,0
459,CAMDEN PPTY TR,SH BEN INT,133131102,383427,4054,SH,OTR,0,4054,0
460,CAMPBELL SOUP CO,COM,134429109,318863,7762,SH,OTR,0,7762,0
461,CAMPING WORLD HLDGS INC,CL A,13462K109,4018770,196902,SH,SOLE,196902,0,0
462,CANADIAN NAT RES LTD,COM,136385101,20331571,314348,SH,SOLE,314348,0,0
463,CANOO INC,COM CL A,13803R102,11358,23180,SH,SOLE,23180,0,0
464,CANOPY GROWTH CORP,COM,138035100,1307831,1670709,SH,SOLE,1670709,0,0
465,CANTALOUPE INC,COM,138103106,284500,45520,SH,SOLE,45520,0,0
466,CAPITAL ONE FINL CORP,COM,14040H105,1086960,11200,SH,SOLE,11200,0,0
467,CAPITAL ONE FINL CORP,COM,14040H105,1086960,11200,SH,SOLE,11200,0,0
468,CAPITAL ONE FINL CORP,COM,14040H105,54333151,559847,SH,SOLE,559847,0,0
469,CAPITOL FED FINL INC,COM,14057J101,12989,2723,SH,OTR,0,2723,0
470,CAPITOL FED FINL INC,COM,14057J101,172998,36268,SH,SOLE,36268,0,0
471,CAPRI HOLDINGS LIMITED,SHS,G1890L107,24969495,474615,SH,SOLE,474615,0,0
472,CAPRI HOLDINGS LIMITED,SHS,G1890L107,27009974,513400,SH,SOLE,513400,0,0
473,CARDINAL HEALTH INC,COM,14149Y108,42783160,492780,SH,SOLE,492780,0,0
474,CAREDX INC,COM,14167L103,119266,17038,SH,SOLE,17038,0,0
475,CARETRUST REIT INC,COM,14174T107,168920,8240,SH,OTR,0,8240,0
476,CARETRUST REIT INC,COM,14174T107,49233456,2401632,SH,SOLE,2401632,0,0
477,CARGURUS INC,COM CL A,141788109,3594035,205139,SH,SOLE,205139,0,0
478,CARLISLE COS INC,COM,142339100,89704,346,SH,OTR,0,346,0
479,CARLISLE COS INC,COM,142339100,5258830,20284,SH,SOLE,20284,0,0
480,CARLYLE GROUP INC,COM,14316J108,37495968,1243235,SH,SOLE,1243235,0,0
481,CARMAX INC,COM,143130102,221809,3136,SH,SOLE,3136,0,0
482,CARMAX INC,COM,143130102,572913,8100,SH,SOLE,8100,0,0
483,CARMAX INC,COM,143130102,7186168,101600,SH,SOLE,101600,0,0
484,CARMELL THERAPEUTICS CORP,*W EXP 07/12/202,142922111,86122,342706,SH,SOLE,342706,0,0
485,CARNIVAL CORP,COMMON STOCK,143658300,457713,33361,SH,SOLE,33361,0,0
486,CARNIVAL CORP,COMMON STOCK,143658300,961772,70100,SH,SOLE,70100,0,0
487,CARNIVAL PLC,ADR,14365C103,165890,13542,SH,SOLE,13542,0,0
488,CARPARTS COM INC,COM,14427M107,157409,38206,SH,SOLE,38206,0,0
489,CARPENTER TECHNOLOGY CORP,COM,144285103,133412,1985,SH,OTR,0,1985,0
490,CARPENTER TECHNOLOGY CORP,COM,144285103,28973223,431085,SH,SOLE,431085,0,0
491,CARRIER GLOBAL CORPORATION,COM,14448C104,350741,6354,SH,SOLE,6354,0,0
492,CARTERS INC,COM,146229109,31118,450,SH,OTR,0,450,0
493,CARTERS INC,COM,146229109,27061438,391344,SH,SOLE,391344,0,0
494,CARVANA CO,CL A,146869102,7795686,185700,SH,SOLE,185700,0,0
495,CARVANA CO,CL A,146869102,10415952,248117,SH,SOLE,248117,0,0
496,CASELLA WASTE SYS INC,CL A,147448104,100563,1318,SH,SOLE,1318,0,0
497,CASELLA WASTE SYS INC,CL A,147448104,102166,1339,SH,OTR,0,1339,0
498,CASEYS GEN STORES INC,COM,147528103,11798359,43453,SH,SOLE,43453,0,0
499,CASSAVA SCIENCES INC,COM,14817C107,2494136,149888,SH,SOLE,149888,0,0
500,CATALENT INC,COM,148806102,57869,1271,SH,OTR,0,1271,0
501,CATALENT INC,COM,148806102,2959450,65000,SH,SOLE,65000,0,0
502,CATALENT INC,COM,148806102,24353860,534897,SH,SOLE,534897,0,0
503,CATERPILLAR INC,COM,149123101,606333,2221,SH,SOLE,2221,0,0
504,CATERPILLAR INC,COM,149123101,16707600,61200,SH,SOLE,61200,0,0
505,CATERPILLAR INC,COM,149123101,24570000,90000,SH,SOLE,90000,0,0
506,CATHAY GEN BANCORP,COM,149150104,1471808,42342,SH,SOLE,42342,0,0
507,CAVCO INDS INC DEL,COM,149568107,3529824,13287,SH,SOLE,13287,0,0
508,CBRE GROUP INC,CL A,12504L109,69650,943,SH,OTR,0,943,0
509,CBRE GROUP INC,CL A,12504L109,74794477,1012652,SH,SOLE,1012652,0,0
510,CDW CORP,COM,12514G108,602657,2987,SH,OTR,0,2987,0
511,CELANESE CORP DEL,COM,150870103,117859640,938971,SH,SOLE,938971,0,0
512,CELESTICA INC,SUB VTG SHS,15101Q108,37785,1541,SH,OTR,0,1541,0
513,CELESTICA INC,SUB VTG SHS,15101Q108,5630356,229623,SH,SOLE,229623,0,0
514,CELLDEX THERAPEUTICS INC NEW,COM NEW,15117B202,754461,27415,SH,SOLE,27415,0,0
515,CELLEBRITE DI LTD,ORDINARY SHARES,M2197Q107,181305,23700,SH,SOLE,23700,0,0
516,CELSIUS HLDGS INC,COM NEW,15118V207,46449374,270684,SH,SOLE,270684,0,0
517,CEMEX SAB DE CV,SPON ADR NEW,151290889,7451782,1146428,SH,SOLE,1146428,0,0
518,CENCORA INC,COM,03073E105,39289971,218314,SH,SOLE,218314,0,0
519,CENNTRO ELECTRIC GROUP LIMIT,ORD SHS,Q6519V120,3257,13348,SH,SOLE,13348,0,0
520,CENOVUS ENERGY INC,COM,15135U109,6444200,309472,SH,SOLE,309472,0,0
521,CENTERPOINT ENERGY INC,COM,15189T107,96204,3583,SH,SOLE,3583,0,0
522,CENTERPOINT ENERGY INC,COM,15189T107,725138,27007,SH,OTR,0,27007,0
523,CENTERSPACE,COM,15202L107,500700,8309,SH,SOLE,8309,0,0
524,CENTRAIS ELETRICAS BRASILEIR,SPONSORED ADR,15234Q207,80286,10983,SH,SOLE,10983,0,0
525,CENTRAL GARDEN & PET CO,CL A NON-VTG,153527205,571563,14257,SH,SOLE,14257,0,0
526,CENTRAL GARDEN & PET CO,COM,153527106,483642,10957,SH,SOLE,10957,0,0
527,CENTURY ALUM CO,COM,156431108,1815497,252503,SH,SOLE,252503,0,0
528,CENTURY CMNTYS INC,COM,156504300,5741210,85972,SH,SOLE,85972,0,0
529,CEREVEL THERAPEUTICS HLDNG I,COM,15678U128,105002,4810,SH,OTR,0,4810,0
530,CEREVEL THERAPEUTICS HLDNG I,COM,15678U128,545444,24986,SH,SOLE,24986,0,0
531,CERIDIAN HCM HLDG INC,COM,15677J108,43153,636,SH,OTR,0,636,0
532,CERIDIAN HCM HLDG INC,COM,15677J108,81317411,1198488,SH,SOLE,1198488,0,0
533,CERUS CORP,COM,157085101,42494,26231,SH,SOLE,26231,0,0
534,CF INDS HLDGS INC,COM,125269100,140871,1643,SH,OTR,0,1643,0
535,CF INDS HLDGS INC,COM,125269100,65865725,768203,SH,SOLE,768203,0,0
536,CHARGEPOINT HOLDINGS INC,COM CL A,15961R105,170367,34279,SH,SOLE,34279,0,0
537,CHARGEPOINT HOLDINGS INC,COM CL A,15961R105,198800,40000,SH,SOLE,40000,0,0
538,CHARLES RIV LABS INTL INC,COM,159864107,13637072,69584,SH,SOLE,69584,0,0
539,CHASE CORP,COM,16150R104,1181458,9286,SH,SOLE,9286,0,0
540,CHATHAM LODGING TR,COM,16208T102,55267,5775,SH,OTR,0,5775,0
541,CHATHAM LODGING TR,COM,16208T102,2037845,212941,SH,SOLE,212941,0,0
542,CHEFS WHSE INC,COM,163086101,341845,16140,SH,SOLE,16140,0,0
543,CHEGG INC,COM,163092109,33744,3783,SH,SOLE,3783,0,0
544,CHEGG INC,COM,163092109,130972,14683,SH,OTR,0,14683,0
545,CHESAPEAKE ENERGY CORP,COM,165167735,17914283,207750,SH,SOLE,207750,0,0
546,CHEVRON CORP NEW,COM,166764100,80769,479,SH,OTR,0,479,0
547,CHEVRON CORP NEW,COM,166764100,21279844,126200,SH,SOLE,126200,0,0
548,CHEVRON CORP NEW,COM,166764100,41797863,247882,SH,SOLE,247882,0,0
549,CHEVRON CORP NEW,COM,166764100,123176910,730500,SH,SOLE,730500,0,0
550,CHEWY INC,CL A,16679L109,108957,5967,SH,OTR,0,5967,0
551,CHEWY INC,CL A,16679L109,9921881,543367,SH,SOLE,543367,0,0
552,CHIPOTLE MEXICAN GRILL INC,COM,169656105,45796,25,SH,OTR,0,25,0
553,CHIPOTLE MEXICAN GRILL INC,COM,169656105,30957927,16900,SH,SOLE,16900,0,0
554,CHIPOTLE MEXICAN GRILL INC,COM,169656105,31507476,17200,SH,SOLE,17200,0,0
555,CHIPOTLE MEXICAN GRILL INC,COM,169656105,47783286,26085,SH,SOLE,26085,0,0
556,CHOICE HOTELS INTL INC,COM,169905106,39081,319,SH,OTR,0,319,0
557,CHOICE HOTELS INTL INC,COM,169905106,47082553,384316,SH,SOLE,384316,0,0
558,CHORD ENERGY CORPORATION,COM NEW,674215207,221063,1364,SH,OTR,0,1364,0
559,CHORD ENERGY CORPORATION,COM NEW,674215207,15427767,95192,SH,SOLE,95192,0,0
560,CHUBB LIMITED,COM,H1467J104,6662,32,SH,OTR,0,32,0
561,CHUBB LIMITED,COM,H1467J104,2275616,10931,SH,SOLE,10931,0,0
562,CHUNGHWA TELECOM CO LTD,SPON ADR NEW11,17133Q502,373776,10400,SH,SOLE,10400,0,0
563,CHURCH & DWIGHT CO INC,COM,171340102,12095,132,SH,OTR,0,132,0
564,CHURCH & DWIGHT CO INC,COM,171340102,92856651,1013387,SH,SOLE,1013387,0,0
565,CHURCHILL DOWNS INC,COM,171484108,25155847,216786,SH,SOLE,216786,0,0
566,CIA ENERGETICA DE MINAS GERA,SP ADR N-V PFD,204409601,119812,49509,SH,SOLE,49509,0,0
567,CIENA CORP,COM NEW,171779309,79586,1684,SH,OTR,0,1684,0
568,CIENA CORP,COM NEW,171779309,12487793,264236,SH,SOLE,264236,0,0
569,CINCINNATI FINL CORP,COM,172062101,456009,4458,SH,OTR,0,4458,0
570,CINCINNATI FINL CORP,COM,172062101,50638460,495048,SH,SOLE,495048,0,0
571,CINEMARK HLDGS INC,COM,17243V102,190657,10390,SH,OTR,0,10390,0
572,CINEMARK HLDGS INC,COM,17243V102,17598586,959051,SH,SOLE,959051,0,0
573,CINEMARK HLDGS INC,NOTE  4.500% 8/1,17243VAB8,97347023,66500000,PRN,SOLE,66500000,0,0
574,CINTAS CORP,COM,172908105,312175,649,SH,OTR,0,649,0
575,CINTAS CORP,COM,172908105,23703692,49279,SH,SOLE,49279,0,0
576,CIRCOR INTL INC,COM,17273K109,36573394,656025,SH,SOLE,656025,0,0
577,CIRRUS LOGIC INC,COM,172755100,27365,370,SH,OTR,0,370,0
578,CIRRUS LOGIC INC,COM,172755100,12805952,173147,SH,SOLE,173147,0,0
579,CISCO SYS INC,COM,17275R102,11133696,207100,SH,SOLE,207100,0,0
580,CISCO SYS INC,COM,17275R102,21540503,400679,SH,SOLE,400679,0,0
581,CISCO SYS INC,COM,17275R102,130932480,2435500,SH,SOLE,2435500,0,0
582,CITIGROUP INC,COM NEW,172967424,1863189,45300,SH,SOLE,45300,0,0
583,CITIGROUP INC,COM NEW,172967424,25981821,631700,SH,SOLE,631700,0,0
584,CITIGROUP INC,COM NEW,172967424,68658515,1669305,SH,SOLE,1669305,0,0
585,CITIZENS FINL GROUP INC,COM,174610105,314203,11724,SH,OTR,0,11724,0
586,CITIZENS FINL GROUP INC,COM,174610105,28712073,1071346,SH,SOLE,1071346,0,0
587,CITY HLDG CO,COM,177835105,758037,8390,SH,SOLE,8390,0,0
588,CITY OFFICE REIT INC,COM,178587101,3234917,761157,SH,SOLE,761157,0,0
589,CIVITAS RESOURCES INC,COM NEW,17888H103,17130126,211823,SH,SOLE,211823,0,0
590,CLAROS MTG TR INC,COMMON STOCK,18270D106,3409826,307746,SH,SOLE,307746,0,0
591,CLARUS CORP NEW,COM,18270P109,98431,13020,SH,SOLE,13020,0,0
592,CLEAN ENERGY FUELS CORP,COM,184499101,12436,3247,SH,OTR,0,3247,0
593,CLEAN ENERGY FUELS CORP,COM,184499101,824308,215224,SH,SOLE,215224,0,0
594,CLEANSPARK INC,COM NEW,18452B209,1437585,377319,SH,SOLE,377319,0,0
595,CLEARFIELD INC,COM,18482P103,728681,25425,SH,SOLE,25425,0,0
596,CLEARWATER ANALYTICS HLDGS I,CL A,185123106,28971,1498,SH,OTR,0,1498,0
597,CLEARWATER ANALYTICS HLDGS I,CL A,185123106,337464,17449,SH,SOLE,17449,0,0
598,CLEARWAY ENERGY INC,CL C,18539C204,240589,11370,SH,OTR,0,11370,0
599,CLEARWAY ENERGY INC,CL C,18539C204,1732983,81899,SH,SOLE,81899,0,0
600,CLEVELAND-CLIFFS INC NEW,COM,185899101,37249666,2383216,SH,SOLE,2383216,0,0
601,CLOROX CO DEL,COM,189054109,519522,3964,SH,OTR,0,3964,0
602,CLOROX CO DEL,COM,189054109,751891,5737,SH,SOLE,5737,0,0
603,CLOUDFLARE INC,CL A COM,18915M107,5673600,90000,SH,SOLE,90000,0,0
